Date,AAPL_Change,AAPL_Lag 2 Significant,stock_x,GOOG_Change,GOOG_Lag 2 Significant,stock_y,MSFT_Change,MSFT_Lag 2 Significant,stock
2015-04-21,0.02014812455204273,0,AAPL,0.02265981735159817,0,GOOG,0.030433740714114643,0,MSFT
2015-04-22,-0.00866510538641685,1,AAPL,-0.00578593886625367,1,GOOG,-0.007674418604651123,1,MSFT
2015-04-23,0.010315772895503672,1,AAPL,0.012350299401197695,1,GOOG,0.005155847199437513,1,MSFT
2015-04-24,0.017069368667186342,1,AAPL,0.0463955637707949,-1,GOOG,0.06458381907204469,1,MSFT
2015-04-27,0.013947428921756487,-1,AAPL,-0.0047871400812578005,-1,GOOG,0.034384581690757754,1,MSFT
2015-04-28,0.0162119265361651,-1,AAPL,-0.015530982090558918,-1,GOOG,0.011645140800338849,1,MSFT
2015-04-29,-0.0319437730095572,-1,AAPL,-0.0075183903072262295,-1,GOOG,0.01967350355797404,0,MSFT
2015-04-30,-0.02043638598647813,1,AAPL,-0.004723236506985029,-1,GOOG,-0.0004105090311986581,0,MSFT
2015-05-01,-0.01098039215686275,1,AAPL,-0.017230364867578233,0,GOOG,-0.00246406570841895,-1,MSFT
2015-05-04,0.026962727993655955,-1,AAPL,0.00018572516390258365,-1,GOOG,-0.004322766570605152,-1,MSFT
2015-05-05,-0.010424710424710382,-1,AAPL,-0.0005942101647075093,-1,GOOG,-0.011370684308455559,-1,MSFT
2015-05-06,-0.012407335154116295,0,AAPL,-0.012950335370951915,1,GOOG,-0.0052279381012129145,0,MSFT
2015-05-07,-0.0141434892541088,1,AAPL,-0.0136473157141781,1,GOOG,-0.027328147992432102,1,MSFT
2015-05-08,0.015308167027330288,0,AAPL,0.024160766426840168,0,GOOG,0.027663712988977632,-1,MSFT
2015-05-11,0.005604673192295406,0,AAPL,0.003205068480387707,-1,GOOG,0.0,1,MSFT
2015-05-12,-0.014051338409608372,1,AAPL,-0.012574994891988768,0,GOOG,-0.014721345951629772,1,MSFT
2015-05-13,0.0043789808917198405,1,AAPL,-0.0019563581640332783,1,GOOG,0.02860192102454628,1,MSFT
2015-05-14,0.00998810939357897,0,AAPL,0.00605021109770809,0,GOOG,-0.003318115791658083,0,MSFT
2015-05-15,0.013028804646417091,1,AAPL,0.010135451599003307,0,GOOG,0.017486950891211883,-1,MSFT
2015-05-18,-0.00534593631362823,1,AAPL,-0.01329797099298924,1,GOOG,-0.01821158174749337,-1,MSFT
2015-05-19,0.017993456924754625,0,AAPL,0.0037029379147008883,0,GOOG,-0.00875364735306361,0,MSFT
2015-05-20,-0.005279669446782487,1,AAPL,0.00844600921382832,0,GOOG,-0.0035744322960471475,0,MSFT
2015-05-21,0.0005384615384613767,1,AAPL,-0.0010028041374955388,0,GOOG,-0.002321164802700948,0,MSFT
2015-05-22,0.011762896901668318,0,AAPL,0.0040895994051490785,-1,GOOG,0.00042301184433157785,-1,MSFT
2015-05-26,0.0075987841945288626,0,AAPL,-0.003758215310561863,0,GOOG,-0.009936575052854058,1,MSFT
2015-05-27,-0.017043740573152274,0,AAPL,-0.009886270720285584,0,GOOG,-0.0002135383301302696,1,MSFT
2015-05-28,0.0116618075801751,0,AAPL,0.009778528528528565,0,GOOG,0.014523707817172047,0,MSFT
2015-05-29,-0.004777794630669074,-1,AAPL,-0.001189568967119525,0,GOOG,-0.0014736842105262935,-1,MSFT
2015-06-01,-0.00022860626381160376,0,AAPL,-0.0010793308148948633,0,GOOG,-0.00780096985030565,0,MSFT
2015-06-02,-0.010213414634146156,0,AAPL,-0.007190894018144878,0,GOOG,-0.002762430939226568,0,MSFT
2015-06-03,0.0061604805174801935,0,AAPL,0.013097404912465029,0,GOOG,0.009375665885361206,-1,MSFT
2015-06-04,-0.008265727843257187,0,AAPL,-0.003982145172343521,0,GOOG,-0.012244036309900784,-1,MSFT
2015-06-05,-0.0006173792251891188,-1,AAPL,-0.0026219875037191143,-1,GOOG,-0.010258602265441286,-1,MSFT
2015-06-08,-0.0046332046332046035,0,AAPL,-0.0056679407103571436,0,GOOG,-0.00021593608291958777,-1,MSFT
2015-06-09,-0.01706749418153608,1,AAPL,-0.010781721700324431,1,GOOG,-0.011663066954643586,1,MSFT
2015-06-10,0.009629044988161084,0,AAPL,0.0034119341875806786,0,GOOG,0.0006555944055943731,0,MSFT
2015-06-11,0.009849906191369715,-1,AAPL,0.017124452168656434,-1,GOOG,0.01899978161170557,-1,MSFT
2015-06-12,-0.007702430716829299,0,AAPL,-0.012675860147652762,0,GOOG,-0.009429918559794248,-1,MSFT
2015-06-15,-0.016265553691929724,1,AAPL,-0.006772009029345383,0,GOOG,-0.016659454781479788,0,MSFT
2015-06-16,0.00737509912767642,0,AAPL,0.0007575757575757348,0,GOOG,-0.002200220022002264,1,MSFT
2015-06-17,0.005431787766669194,0,AAPL,0.0018357305071916574,1,GOOG,0.008379272326350495,1,MSFT
2015-06-18,-0.003836517381772597,0,AAPL,0.0030791317981750947,1,GOOG,0.01071506669582334,0,MSFT
2015-06-19,0.0037726951190755202,0,AAPL,0.01169491525423738,0,GOOG,0.012332323669407286,-1,MSFT
2015-06-22,-0.0017226528854435985,0,AAPL,0.004430297276670103,0,GOOG,-0.009831160504381264,-1,MSFT
2015-06-23,-7.84375245116431e-05,1,AAPL,9.266294779353146e-05,0,GOOG,-0.004316857327865242,0,MSFT
2015-06-24,-0.002117979290869209,0,AAPL,0.0006671114076051142,0,GOOG,-0.00997181877303277,0,MSFT
2015-06-25,0.012970678405785918,-1,AAPL,-0.0020925925925925357,-1,GOOG,0.007882636303919499,-1,MSFT
2015-06-26,-0.009234828496042293,-1,AAPL,-0.0029877335906619558,-1,GOOG,-0.008255485552900343,-1,MSFT
2015-06-29,-0.017310252996005415,1,AAPL,-0.02280087853180956,0,GOOG,-0.013362541073384415,-1,MSFT
2015-06-30,0.0008767734736170317,0,AAPL,0.0019237728805165946,0,GOOG,-0.007326820603907547,0,MSFT
2015-07-01,0.010591701839611556,-1,AAPL,-0.0024523782365688533,0,GOOG,-0.005591590248266609,-1,MSFT
2015-07-02,-0.003703703703703653,0,AAPL,-0.006955958302364951,0,GOOG,0.00044984255510560617,0,MSFT
2015-07-06,-0.01178517756861508,0,AAPL,-0.003032163967145229,0,GOOG,-0.011690647482014316,1,MSFT
2015-07-07,0.007603649751880992,-1,AAPL,0.006987487969201123,0,GOOG,0.008644222020018244,0,MSFT
2015-07-08,-0.011200254190166016,-1,AAPL,-0.003976067134364381,1,GOOG,0.00225529995489393,1,MSFT
2015-07-09,-0.005061053984575903,0,AAPL,0.0039727473371078395,1,GOOG,0.006975697569757022,0,MSFT
2015-07-10,-0.015421881308033902,1,AAPL,0.006059795075699537,1,GOOG,0.005810055865921759,0,MSFT
2015-07-13,0.025340331310480524,0,AAPL,0.012521613559064448,1,GOOG,-0.0007776049766717862,1,MSFT
2015-07-14,0.00807806126529642,1,AAPL,0.026047140069058727,1,GOOG,0.010561423012784843,1,MSFT
2015-07-15,-0.002538876547127921,1,AAPL,0.02445314214646288,1,GOOG,0.0050605060506050395,1,MSFT
2015-07-16,0.016067451479478082,1,AAPL,0.008908646207130609,1,GOOG,0.007224168126094498,1,MSFT
2015-07-17,0.01049005793017077,1,AAPL,0.14842865232163072,0,GOOG,0.011736579004564264,0,MSFT
2015-07-20,0.014642082429501047,-1,AAPL,0.01577812018489988,0,GOOG,0.002148227712137407,-1,MSFT
2015-07-21,0.01435443231274336,-1,AAPL,-0.006113099933256483,0,GOOG,0.0027867095391211905,-1,MSFT
2015-07-22,-0.0817463304478735,1,AAPL,0.008668976358724656,-1,GOOG,-0.028644719965797424,1,MSFT
2015-07-23,0.034511025493892955,-1,AAPL,0.0005749822209444313,-1,GOOG,-0.0037411971830985102,1,MSFT
2015-07-24,-0.006973058637084084,-1,AAPL,-0.021579687570886352,-1,GOOG,0.014137397835210841,0,MSFT
2015-07-27,-0.01779444621768267,0,AAPL,-0.040185471406491535,1,GOOG,0.0006534524068830816,-1,MSFT
2015-07-28,0.0023559996750344148,0,AAPL,0.01904991948470225,0,GOOG,-0.007836308228123645,1,MSFT
2015-07-29,-0.0018641595072134145,0,AAPL,-0.006368218952957472,0,GOOG,-0.0039491004826678324,1,MSFT
2015-07-30,-0.00673974827446211,0,AAPL,0.001908396946564972,0,GOOG,0.018942731277532987,1,MSFT
2015-07-31,0.00228907782864618,-1,AAPL,0.002190476190476076,0,GOOG,0.02226545611759612,-1,MSFT
2015-08-03,-0.008972267536704659,-1,AAPL,-0.009566346732554076,1,GOOG,-0.006555297102981639,1,MSFT
2015-08-04,-0.03358024691358018,-1,AAPL,0.004925320625579488,1,GOOG,-0.004895700297999128,1,MSFT
2015-08-05,-0.038068472151251864,1,AAPL,0.009404538366061031,0,GOOG,0.02631016042780732,-1,MSFT
2015-08-06,0.026737494466578138,0,AAPL,0.016820897640029475,0,GOOG,-0.005627344726969463,-1,MSFT
2015-08-07,-0.011985858411658223,1,AAPL,-0.00739534883720927,1,GOOG,-0.027667155732550845,0,MSFT
2015-08-10,0.01701867690696468,-1,AAPL,-0.0011714540087156555,1,GOOG,0.012071567148092207,-1,MSFT
2015-08-11,0.010984295889470586,-1,AAPL,0.046475261149684144,-1,GOOG,-0.0027689030883919497,0,MSFT
2015-08-12,-0.04481792717086841,1,AAPL,-0.009145248057381929,-1,GOOG,-0.013455788124733026,0,MSFT
2015-08-13,0.03119168221807533,0,AAPL,-0.005666737045303849,0,GOOG,0.018835245724182714,0,MSFT
2015-08-14,-0.014822475008617775,1,AAPL,-0.006540805144675033,1,GOOG,-0.011262218444538894,0,MSFT
2015-08-17,0.015045486354093862,0,AAPL,0.002732782705607395,0,GOOG,0.006017623038899743,0,MSFT
2015-08-18,0.0033609100310239004,-1,AAPL,0.007764920828258194,0,GOOG,0.0006408886989959227,-1,MSFT
2015-08-19,-0.002834321051275568,-1,AAPL,-0.0080072518507327,-1,GOOG,-0.0012809564474808301,-1,MSFT
2015-08-20,-0.017398794142980182,-1,AAPL,-0.0017362168748096265,-1,GOOG,-0.015177426250534419,-1,MSFT
2015-08-21,-0.03199509116409527,0,AAPL,-0.02392213102248808,-1,GOOG,-0.016713696548730228,-1,MSFT
2015-08-24,-0.1409037399257448,1,AAPL,-0.1043796304979836,1,GOOG,-0.10706401766004403,1,MSFT
2015-08-25,0.17118161694950973,1,AAPL,0.07314136125654436,1,GOOG,0.05228677379480828,1,MSFT
2015-08-26,-0.036225362253622606,1,AAPL,-0.007415719373566777,1,GOOG,-0.013038881710325412,1,MSFT
2015-08-27,0.048232712331325533,0,AAPL,0.04759564184484311,-1,GOOG,0.02689835753392056,1,MSFT
2015-08-28,-0.0007126948775055817,-1,AAPL,-0.010290897716609182,-1,GOOG,0.007649513212795611,-1,MSFT
2015-08-31,-0.00035660158687711435,-1,AAPL,-0.00834360481653562,-1,GOOG,0.006211180124223725,-1,MSFT
2015-09-01,-0.017390528850441345,1,AAPL,-0.040124932275233394,1,GOOG,-0.034522176497485235,1,MSFT
2015-09-02,-0.0016336903249228873,0,AAPL,0.005511654160302637,0,GOOG,0.00023679848448976407,1,MSFT
2015-09-03,0.02263636363636357,0,AAPL,0.018689737154933272,0,GOOG,0.02769886363636353,0,MSFT
2015-09-04,-0.031291670370699576,1,AAPL,-0.027552674230145846,1,GOOG,-0.013821700069108322,1,MSFT
2015-09-08,0.024593924933467903,-1,AAPL,0.020816666666666702,0,GOOG,0.011445923849567665,0,MSFT
2015-09-09,0.01889834303627413,-1,AAPL,0.01425329393132957,0,GOOG,0.02101616628175517,-1,MSFT
2015-09-10,-0.03067862165963442,1,AAPL,-0.013071053732977013,1,GOOG,-0.024655055417326488,0,MSFT
2015-09-11,0.013784347510655827,1,AAPL,0.010846517696949887,1,GOOG,0.00046382189239335686,0,MSFT
2015-09-14,0.042848197513194235,0,AAPL,0.009600645421540932,1,GOOG,0.006722299490032446,1,MSFT
2015-09-15,-0.005575570423743237,0,AAPL,0.0015982100047946535,1,GOOG,-0.005526134008749794,1,MSFT
2015-09-16,0.0027602863797118182,-1,AAPL,0.013993936492739724,0,GOOG,0.018059736050011654,-1,MSFT
2015-09-17,-0.005075268817204326,-1,AAPL,0.003650841109729797,0,GOOG,0.0072776893336365936,-1,MSFT
2015-09-18,-0.029828808576863205,1,AAPL,-0.0015679142037348106,-1,GOOG,-0.01783698351772411,0,MSFT
2015-09-21,0.013011318064343635,0,AAPL,-0.003753199641954197,-1,GOOG,0.002758620689655045,0,MSFT
2015-09-22,-0.002551244831529909,0,AAPL,-0.011664564943253408,-1,GOOG,-0.005502063273727487,0,MSFT
2015-09-23,0.002204974422296724,1,AAPL,-0.007894736842105288,1,GOOG,0.012678653757491887,1,MSFT
2015-09-24,-0.003344187274487376,0,AAPL,-0.008697050076360345,-1,GOOG,-0.010926473935806924,0,MSFT
2015-09-25,0.028167770419426086,-1,AAPL,0.021292812662169203,-1,GOOG,0.02370540851553504,-1,MSFT
2015-09-28,-0.022243215389900373,-1,AAPL,-0.030852533464598163,-1,GOOG,-0.014613309352517924,0,MSFT
2015-09-29,-0.008959156785243727,-1,AAPL,-0.02139790936199504,1,GOOG,-0.010495094684006443,1,MSFT
2015-09-30,-0.023575290259682642,-1,AAPL,0.01004553978033762,0,GOOG,0.011759280608715894,0,MSFT
2015-10-01,-0.009984569301987878,0,AAPL,0.008437209919109012,1,GOOG,0.019826800364630692,1,MSFT
2015-10-02,-0.009718529384798669,1,AAPL,-0.001923171754031228,1,GOOG,-0.010726256983240146,1,MSFT
2015-10-05,0.017313211739653722,1,AAPL,0.04084321475625807,1,GOOG,0.03331827422633826,1,MSFT
2015-10-06,0.0068256279577720855,0,AAPL,0.010822784810126551,0,GOOG,0.012788282872445043,0,MSFT
2015-10-07,0.010033444816053505,-1,AAPL,0.01627950660572286,-1,GOOG,0.016619900712281588,0,MSFT
2015-10-08,-0.013871487381421077,1,AAPL,-0.01213726819049965,0,GOOG,-0.011464968152866241,0,MSFT
2015-10-09,-0.0017242944005807506,0,AAPL,-0.0021204939503555176,0,GOOG,0.019115120274914014,-1,MSFT
2015-10-12,0.02481818181818185,-1,AAPL,0.0032656250000000497,1,GOOG,-0.009905163329820943,0,MSFT
2015-10-13,-0.01694313847245643,0,AAPL,0.0016508589138592988,1,GOOG,-0.008939974457215727,0,MSFT
2015-10-14,0.004241111712687261,0,AAPL,0.015641763196766027,1,GOOG,0.0019329896907216426,0,MSFT
2015-10-15,-0.003234791984904284,0,AAPL,0.0022198068002632354,0,GOOG,0.007717041800643144,0,MSFT
2015-10-16,0.00766248985846918,0,AAPL,0.014434973879571043,0,GOOG,0.00021272069772404484,0,MSFT
2015-10-19,-0.008767221327607877,1,AAPL,-0.00441191971209598,-1,GOOG,0.008507018290089263,1,MSFT
2015-10-20,0.004873646209386351,1,AAPL,0.004325599685411019,-1,GOOG,0.000421762969211148,0,MSFT
2015-10-21,0.023890784982935058,1,AAPL,-0.01489368110354794,1,GOOG,0.010118043844856706,1,MSFT
2015-10-22,0.002894736842105284,1,AAPL,-0.011388825192998442,1,GOOG,-0.008138564273789672,1,MSFT
2015-10-23,0.020729467331409124,-1,AAPL,0.12494201329828347,-1,GOOG,0.10035766884073216,1,MSFT
2015-10-26,0.011825192802056515,0,AAPL,-0.035670103092783616,0,GOOG,0.004397705544933128,1,MSFT
2015-10-27,-0.02269647696476962,1,AAPL,0.008310170337110678,0,GOOG,0.027793641728536045,0,MSFT
2015-10-28,0.013258232235701994,1,AAPL,-7.06833667900586e-05,1,GOOG,-0.008334876829042437,0,MSFT
2015-10-29,0.015137261609510013,0,AAPL,0.004481642232055716,0,GOOG,0.0,-1,MSFT
2015-10-30,0.019292333614153282,0,AAPL,0.007361013370865699,0,GOOG,-0.004109077325364141,0,MSFT
2015-11-02,-0.009256963385403716,1,AAPL,-0.006524806840568442,1,GOOG,-0.008814703675918967,1,MSFT
2015-11-03,0.0076749812296654785,0,AAPL,0.010969538435575243,1,GOOG,0.001513718070009329,1,MSFT
2015-11-04,0.01937246460799736,-1,AAPL,0.004368027154105114,1,GOOG,0.0236160967315322,0,MSFT
2015-11-05,-0.010395516933322524,0,AAPL,0.010346260387811723,0,GOOG,0.005721668512366218,0,MSFT
2015-11-06,-0.006073040623717607,-1,AAPL,0.002782842337587521,0,GOOG,-0.00743255643237295,0,MSFT
2015-11-09,-0.001238543472875997,-1,AAPL,-0.0017771701982227661,0,GOOG,0.008597577886659824,-1,MSFT
2015-11-10,-0.03356481481481477,0,AAPL,-0.007943029307039273,0,GOOG,-0.008799266727772648,-1,MSFT
2015-11-11,-0.00453378956372974,-1,AAPL,0.011126449475427956,0,GOOG,-0.006842981320510422,-1,MSFT
2015-11-12,-0.0009452608060496194,-1,AAPL,-0.001993282909646954,-1,GOOG,-0.004096834264432192,0,MSFT
2015-11-13,-0.009117495269224118,0,AAPL,-0.0025034199726402533,0,GOOG,-0.00766641735228113,0,MSFT
2015-11-16,-0.0331597222222223,1,AAPL,-0.018610200639082697,1,GOOG,0.0001884303749764005,0,MSFT
2015-11-17,0.031783084934458694,1,AAPL,0.019130799329234227,1,GOOG,0.0016955538809344528,1,MSFT
2015-11-18,0.00730943264879924,1,AAPL,-0.0023447462600610924,1,GOOG,-0.003197291705849148,1,MSFT
2015-11-19,0.016240497581202495,1,AAPL,0.01533851947552156,1,GOOG,0.018679245283018897,0,MSFT
2015-11-20,0.013260795647738854,-1,AAPL,0.010544981996372105,0,GOOG,0.004815706612335546,0,MSFT
2015-11-23,0.0005872483221476268,0,AAPL,0.014627677387379025,-1,GOOG,0.0,0,MSFT
2015-11-24,-0.01626561582963026,0,AAPL,-0.007195194402270787,0,GOOG,-0.0060829493087557465,0,MSFT
2015-11-25,0.016023182476774922,-1,AAPL,-0.005132978723404236,0,GOOG,0.0031528189910978717,0,MSFT
2015-11-27,-0.00771747336632822,0,AAPL,0.0004277274306947465,0,GOOG,-0.005361434645960506,1,MSFT
2015-11-30,-0.002536139994927855,0,AAPL,0.00046762686048684715,1,GOOG,0.013754646840148821,1,MSFT
2015-12-01,0.006441223832528209,-1,AAPL,-0.0022702688265380244,1,GOOG,-0.002383571690502407,1,MSFT
2015-12-02,-0.014315789473684282,-1,AAPL,0.029165718568885387,-1,GOOG,0.01672486675243534,-1,MSFT
2015-12-03,-0.0042716787697565355,1,AAPL,-0.0037586162049680905,0,GOOG,0.003073029645697778,0,MSFT
2015-12-04,-0.0108108108108107,1,AAPL,-0.016853565880340926,0,GOOG,-0.02468913317714916,1,MSFT
2015-12-07,0.03200624512099925,-1,AAPL,0.019479484796175672,-1,GOOG,0.03085735402808587,0,MSFT
2015-12-08,-0.01227096991090948,-1,AAPL,-0.01286843716217101,0,GOOG,-0.005735794945330719,0,MSFT
2015-12-09,0.0010211027910143056,-1,AAPL,0.0016888994445103393,-1,GOOG,-0.001802776275464213,-1,MSFT
2015-12-10,-0.013600816048962905,-1,AAPL,-0.008324881120170602,-1,GOOG,0.0003612064294744588,-1,MSFT
2015-12-11,-0.0073250603240262455,-1,AAPL,-0.01552766155276619,1,GOOG,-0.012276584220978548,1,MSFT
2015-12-14,-0.02613074051566966,0,AAPL,0.0008500188893085793,1,GOOG,-0.006945713763480188,1,MSFT
2015-12-15,-0.002139418791228476,0,AAPL,0.015112093719246822,1,GOOG,0.024480029449659442,1,MSFT
2015-12-16,-0.0077720207253886295,-1,AAPL,-0.003984063745019917,0,GOOG,-0.0021559468199784373,0,MSFT
2015-12-17,0.00855316467092826,-1,AAPL,0.016559999999999908,-1,GOOG,0.014764133957508196,-1,MSFT
2015-12-18,-0.027762899482235315,-1,AAPL,-0.02086776317515271,0,GOOG,-0.010468417317246235,-1,MSFT
2015-12-21,-0.014966486089431632,0,AAPL,-0.0005090353779587664,0,GOOG,-0.01595840057378517,1,MSFT
2015-12-22,0.0011185682326622093,1,AAPL,0.007398174580837136,0,GOOG,0.0020043731778425227,1,MSFT
2015-12-23,-0.0012104283054004128,0,AAPL,0.0024213397192842656,0,GOOG,0.012911438443353296,0,MSFT
2015-12-24,0.01612752866598299,-1,AAPL,-0.005202595989223235,1,GOOG,0.0028725314183122297,0,MSFT
2015-12-28,-0.012935779816513726,0,AAPL,0.004496030951904428,1,GOOG,-0.009129967776584258,1,MSFT
2015-12-29,-0.005855562784645496,0,AAPL,0.018288795622376952,0,GOOG,0.016982836495031517,0,MSFT
2015-12-30,0.01514584891548254,-1,AAPL,0.01292569356584794,-1,GOOG,0.003197726061467288,-1,MSFT
2015-12-31,-0.014459384785411644,-1,AAPL,-0.00914241565799645,-1,GOOG,-0.007614662652735916,-1,MSFT
2016-01-04,-0.04111765255583599,-1,AAPL,-0.034437946718648534,-1,GOOG,-0.03069236259814412,0,MSFT
2016-01-05,0.030601305915602724,-1,AAPL,0.004643337819650206,-1,GOOG,0.011229749631811448,-1,MSFT
2016-01-06,-0.04907801418439717,-1,AAPL,-0.022037644852300968,0,GOOG,-0.011105042781722195,-1,MSFT
2016-01-07,-0.01869530628480509,0,AAPL,0.00042465753424658637,-1,GOOG,-0.02982326951399117,0,MSFT
2016-01-08,-0.0013173895419539285,1,AAPL,0.0015609809532939336,-1,GOOG,-0.0062618595825427725,0,MSFT
2016-01-11,0.004261796042617894,1,AAPL,-0.02028846811128581,1,GOOG,0.002673286232576011,1,MSFT
2016-01-12,0.015964433666767697,-1,AAPL,0.007074978021517797,-1,GOOG,0.004760997905160824,-1,MSFT
2016-01-13,-0.002287419194430651,-1,AAPL,0.01270646269814879,-1,GOOG,0.019711902956785377,-1,MSFT
2016-01-14,-0.023524720893141948,0,AAPL,-0.03484983238694672,0,GOOG,-0.03345724907063197,-1,MSFT
2016-01-15,-0.017966516945692068,-1,AAPL,-0.01855737333068708,0,GOOG,-0.0132692307692307,-1,MSFT
2016-01-19,0.02297297297297285,-1,AAPL,0.015903739762238356,0,GOOG,0.003313194309101375,0,MSFT
2016-01-20,-0.03363479321207197,1,AAPL,-0.020887245841035074,1,GOOG,-0.029137529137529095,1,MSFT
2016-01-21,0.020609884332281947,1,AAPL,0.01970636499615153,1,GOOG,0.020408163265306145,1,MSFT
2016-01-22,0.016175561508345204,1,AAPL,0.0305049987182775,-1,GOOG,0.008039215686274527,0,MSFT
2016-01-25,0.029301429585318894,-1,AAPL,-2.763957987839127e-05,-1,GOOG,0.010309278350515427,0,MSFT
2016-01-26,-0.015661938534278885,-1,AAPL,-0.01344702728101943,1,GOOG,-0.002887947631882937,0,MSFT
2016-01-27,-0.038927249074352084,-1,AAPL,-0.0002521538138264834,1,GOOG,0.004247924309712214,1,MSFT
2016-01-28,-0.023427738442315715,1,AAPL,0.01198032704191032,1,GOOG,-0.0028840607575465467,1,MSFT
2016-01-29,0.010662117496534895,0,AAPL,0.012890808894796546,1,GOOG,0.05534130350944855,-1,MSFT
2016-02-01,0.017723388543095187,-1,AAPL,0.025877270925321,1,GOOG,0.002740727206285598,-1,MSFT
2016-02-02,-0.010884212708614059,0,AAPL,0.04535884657410128,-1,GOOG,-0.012937317784256552,-1,MSFT
2016-02-03,-0.004401592957451239,1,AAPL,-0.018202676864244705,-1,GOOG,-0.01698357024183128,-1,MSFT
2016-02-04,0.009052631578947423,-1,AAPL,-0.061553841759497414,-1,GOOG,-0.02159624413145533,-1,MSFT
2016-02-05,0.006885040684331267,-1,AAPL,-0.02620328993788124,-1,GOOG,-0.003071017274472232,-1,MSFT
2016-02-08,-0.03512225445503525,1,AAPL,-0.05117422251267989,1,GOOG,-0.04601463226800151,0,MSFT
2016-02-09,0.012455707076130196,0,AAPL,0.006693119712510409,0,GOOG,-0.010696266397578036,0,MSFT
2016-02-10,0.017287093010923682,-1,AAPL,0.021626606377915136,0,GOOG,0.017747858017135743,0,MSFT
2016-02-11,-0.022206005004170137,1,AAPL,-0.017266983082433133,1,GOOG,-0.024253357386249785,1,MSFT
2016-02-12,0.004264846998613736,1,AAPL,0.02260740740740741,1,GOOG,0.03225143796220209,1,MSFT
2016-02-16,0.008811975793608706,1,AAPL,0.003940544142786885,1,GOOG,0.012935323383084452,1,MSFT
2016-02-17,0.017364765312565922,0,AAPL,0.008687119397385201,0,GOOG,0.011591355599214205,0,MSFT
2016-02-18,0.02244750181028232,-1,AAPL,0.01573676680972813,0,GOOG,0.016313847348999655,0,MSFT
2016-02-19,-0.02873330635370297,0,AAPL,-0.02108450704225351,0,GOOG,-0.006879419071278425,0,MSFT
2016-02-22,0.0032291666666666163,-1,AAPL,0.017869732241773798,-1,GOOG,0.005964979796036164,-1,MSFT
2016-02-23,0.0009344824005814712,0,AAPL,-0.008481164746625192,0,GOOG,0.0011476664116296664,-1,MSFT
2016-02-24,-0.025103734439834047,1,AAPL,-0.01786299807541536,1,GOOG,-0.03152464654184195,1,MSFT
2016-02-25,0.022025962970844803,0,AAPL,0.016097660105672595,0,GOOG,0.02051686723219559,0,MSFT
2016-02-26,0.011972930765226542,0,AAPL,0.012242682247396441,0,GOOG,0.01681809394935252,-1,MSFT
2016-02-29,-0.0034979423868313213,1,AAPL,-0.011657117051003365,1,GOOG,-0.02376425855513309,1,MSFT
2016-03-01,0.008156101589923637,1,AAPL,0.004712131596984247,1,GOOG,-0.00740019474196696,1,MSFT
2016-03-02,0.029288274449564836,1,AAPL,0.0218583894715898,0,GOOG,0.028251912889935223,0,MSFT
2016-03-03,0.0006964481146154442,1,AAPL,-0.00044506258692633693,-1,GOOG,0.010684983781721114,-1,MSFT
2016-03-04,0.01779677868363505,-1,AAPL,-0.00513441309066609,-1,GOOG,-0.010760808004530827,-1,MSFT
2016-03-07,0.0001953697372276686,-1,AAPL,-0.011314843564245723,-1,GOOG,-0.016030534351144987,0,MSFT
2016-03-08,-0.015724191815607025,0,AAPL,-0.025901824869146942,1,GOOG,-0.014740108611326684,1,MSFT
2016-03-09,0.005258979956340504,0,AAPL,0.014348160734254156,1,GOOG,0.02145669291338592,1,MSFT
2016-03-10,0.0009870693909781456,0,AAPL,0.013815911921771784,1,GOOG,0.020042397379071097,0,MSFT
2016-03-11,0.008184597179765385,1,AAPL,0.01677681748856119,0,GOOG,0.0013225014169657714,0,MSFT
2016-03-14,-0.003227699530516381,1,AAPL,0.009458333333333343,0,GOOG,-0.005471698113207579,1,MSFT
2016-03-15,0.02011578844078099,1,AAPL,0.00015134629407964617,1,GOOG,0.0007588692847657619,1,MSFT
2016-03-16,0.006252404771065922,1,AAPL,-0.0007566169592251315,1,GOOG,0.013270142180094924,1,MSFT
2016-03-17,0.008698977153235754,0,AAPL,0.013877225105662472,0,GOOG,0.014218896164639894,-1,MSFT
2016-03-18,0.007771038665655761,-1,AAPL,0.007346052006246052,0,GOOG,0.013097214536063495,-1,MSFT
2016-03-21,-0.003855557645288665,0,AAPL,-0.007225082899738554,0,GOOG,-0.03040786598689005,1,MSFT
2016-03-22,-0.006419333522137305,0,AAPL,0.001303462321792237,0,GOOG,0.006760563380281637,0,MSFT
2016-03-23,0.011686460807601051,0,AAPL,0.006644428172375427,0,GOOG,0.009326618168252088,0,MSFT
2016-03-24,-0.009485349361382456,0,AAPL,-0.013942022738294143,0,GOOG,-0.004989835520236463,0,MSFT
2016-03-28,0.005025125628140614,1,AAPL,0.006529965437630514,1,GOOG,0.006872213967310525,1,MSFT
2016-03-29,-0.010471698113207584,1,AAPL,-0.002985925433298453,1,GOOG,-0.01014572957019011,1,MSFT
2016-03-30,0.03584707789112418,0,AAPL,0.02111381859268424,-1,GOOG,0.023667536339918138,0,MSFT
2016-03-31,0.009848136217211144,0,AAPL,-0.0011331822423676918,0,GOOG,0.00036409976333517946,0,MSFT
2016-04-01,-0.008567262121764506,0,AAPL,-0.014214214214214203,0,GOOG,0.0018198362147405773,0,MSFT
