Date,New York Times_sentiment_score,New York Times_polar_score,CNN_sentiment_score,CNN_polar_score,Washington Post_sentiment_score,Washington Post_polar_score,NYT_sentiment_score,NYT_polar_score
2015-04-02,,,-2.2861000000000007,-0.08740000000000002,,,-2.3564,-0.0987
2015-04-06,,,-5.904299999999997,-0.267,,,-0.3389000000000005,-0.1857
2015-04-07,,,-2.7519,-0.19909999999999994,,,6.8141000000000025,-0.11560000000000005
2015-04-08,,,-2.4290000000000003,-0.1490999999999999,,,2.7580000000000005,-0.03259999999999996
2015-04-09,,,-2.9921999999999995,-0.2382,,,1.9958000000000016,-0.12180000000000002
2015-04-10,,,-6.283400000000001,-0.1986,,,-4.449899999999995,0.08330000000000004
2015-04-13,,,-3.6959,-0.5539,,,3.193900000000001,-0.10329999999999996
2015-04-14,,,-7.4954,-0.245,,,-5.5752000000000015,-0.06530000000000002
2015-04-15,,,-3.259,-0.09040000000000004,,,-4.7521,0.02980000000000005
2015-04-16,,,-4.7576,-0.047599999999999976,,,-5.961699999999998,0.007500000000000062
2015-04-17,,,-8.518199999999998,-0.30699999999999994,,,-8.4342,-0.056300000000000024
2015-04-20,,,-0.7063999999999999,-0.10229999999999996,,,-7.013600000000002,0.13450000000000004
2015-04-21,,,-0.7107999999999999,-0.07640000000000002,,,-10.902299999999995,0.08839999999999992
2015-04-22,,,1.1707999999999998,0.5089,,,-3.3476,0.12870000000000004
2015-04-23,,,-4.303999999999999,-0.5043,,,-6.4328,0.055500000000000105
2015-04-24,,,-4.0339,-0.19909999999999994,,,4.091100000000002,0.11839999999999995
2015-04-27,,,,,,,-0.9465,0.0474
2015-04-28,,,0.4567,0.1835,,,-6.393500000000002,0.07169999999999999
2015-04-29,,,-1.2388000000000003,-0.19750000000000006,,,-4.783899999999998,-0.011700000000000044
2015-04-30,,,-2.0195,-0.5871,,,-5.281700000000002,0.017100000000000004
2015-05-01,,,-4.060599999999999,-0.06540000000000001,,,-5.160199999999984,-0.057400000000000014
2015-05-04,,,-1.6862,-0.17569999999999994,,,0.1230999999999991,-0.011399999999999966
2015-05-05,,,0.8108000000000002,0.2627,,,-6.413400000000002,-0.08109999999999995
2015-05-06,,,-0.8480000000000003,-0.2026,,,-12.0735,0.02300000000000002
2015-05-07,,,0.3922,-0.05690000000000001,,,-7.380600000000001,-0.017100000000000004
2015-05-08,,,-1.6811999999999998,-0.07219999999999993,,,4.4331999999999985,0.12
2015-05-11,,,0.4404,0.4404,,,-1.0215000000000003,-0.09719999999999997
2015-05-12,,,0.13539999999999994,-0.16059999999999994,,,-13.7586,-0.027599999999999958
2015-05-13,0.0,0.0,0.436,0.1628,,,-9.826499999999998,-0.06530000000000002
2015-05-14,,,-0.5710000000000003,0.062200000000000026,,,-3.0567000000000006,-0.03259999999999996
2015-05-15,,,-6.3634,-0.1634,,,-1.2738000000000058,0.14660000000000006
2015-05-18,,,-0.792,-0.3332,,,-4.868,-0.028599999999999962
2015-05-19,,,-6.0059000000000005,-0.06689999999999996,,,-5.845100000000002,0.06530000000000002
2015-05-20,,,0.1831000000000001,-0.08419999999999994,,,-13.566299999999995,-0.08440000000000003
2015-05-21,,,-1.425,-0.1843,,,1.8201000000000005,0.0
2015-05-22,,,-8.996,-0.3498,,,-12.259699999999995,0.1088
2015-05-26,,,-3.5057,-0.046599999999999975,0.0772,0.1544,-2.723100000000002,-0.04410000000000003
2015-05-27,,,-8.3758,-0.24070000000000005,,,-7.133400000000001,-0.021700000000000053
2015-05-28,,,-1.4909999999999999,-0.2422,,,-6.488000000000001,0.1484000000000001
2015-05-29,,,-6.646000000000003,-0.02939999999999998,,,-6.742499999999987,0.06810000000000005
2015-06-01,,,-4.432200000000001,-0.1814,,,-3.3236,0.023700000000000054
2015-06-02,,,-0.7526000000000002,0.13560000000000005,,,0.8764000000000005,-0.1683
2015-06-03,,,-5.7476,-0.3175,,,0.02020000000000177,0.0847
2015-06-04,,,0.4691000000000001,-0.042199999999999904,,,-6.607000000000002,-0.0050000000000000044
2015-06-05,,,-6.106700000000001,-0.17209999999999992,,,-3.7284000000000073,0.09429999999999994
2015-06-08,,,-3.3257000000000003,-0.17200000000000004,,,5.406300000000001,0.08940000000000002
2015-06-09,,,-5.2109,-0.1835,,,2.9371000000000014,-0.02939999999999998
2015-06-10,,,-8.989000000000003,-0.19909999999999994,,,-4.3807,-0.14839999999999998
2015-06-11,,,-4.1872,-0.12370000000000005,,,-5.0887,-0.126
2015-06-12,,,-5.3564,-0.1883,,,-0.3060999999999995,0.0675
2015-06-15,,,-3.4593000000000003,-0.4001000000000001,,,3.2963999999999976,0.24659999999999996
2015-06-16,,,-4.763800000000002,-0.14780000000000004,,,-8.033000000000001,-0.1994
2015-06-17,,,-5.288200000000002,-0.009500000000000064,,,-5.889600000000002,-0.0746
2015-06-18,,,-7.450400000000001,-0.25769999999999993,,,-17.970200000000006,-0.06610000000000005
2015-06-19,,,-6.443500000000001,0.0,,,-11.223999999999991,0.0423
2015-06-22,,,0.1245999999999996,0.02190000000000003,,,-7.400700000000002,-0.11560000000000005
2015-06-23,,,-4.7327,-0.17810000000000006,,,-10.567500000000004,-0.1552
2015-06-24,,,-3.8006999999999986,-0.6255999999999999,,,-9.6154,0.0020999999999999908
2015-06-25,,,0.3736000000000001,-0.028299999999999995,,,0.6597000000000013,-0.059100000000000034
2015-06-26,,,-3.4532000000000003,-0.0544,,,7.230400000000004,-0.08290000000000007
2015-06-29,,,0.2547,0.2547,,,-1.3074999999999997,0.10619999999999996
2015-06-30,,,2.0382,0.12370000000000005,,,-0.7957999999999998,0.012499999999999956
2015-07-01,,,-2.3625,-0.08889999999999998,,,5.241800000000007,-0.08250000000000003
2015-07-02,,,-1.7334999999999998,0.011499999999999956,,,0.9414000000000003,-0.0544
2015-07-06,,,-1.8779,-0.4226,,,3.7341000000000015,0.09760000000000002
2015-07-07,,,0.4834000000000001,-0.024699999999999944,,,-4.792900000000001,0.11869999999999993
2015-07-08,,,-3.0502,-0.4340000000000001,,,-1.8587000000000016,-0.053200000000000025
2015-07-09,,,-1.945,0.06410000000000005,,,-4.163000000000001,0.013499999999999956
2015-07-10,,,-3.3717,-0.19019999999999992,,,-11.1593,-0.0928
2015-07-13,,,-0.9545000000000003,-0.1120000000000001,,,-5.6362999999999985,-0.2891
2015-07-14,,,0.4939,0.4939,,,-9.3116,0.16069999999999995
2015-07-15,,,-0.30460000000000004,0.22450000000000006,,,-7.631699999999999,-0.10029999999999993
2015-07-16,,,-1.2517999999999998,-0.07289999999999996,,,5.072300000000003,-0.015300000000000091
2015-07-17,,,-4.5017,-0.14759999999999995,,,-14.9323,0.008599999999999941
2015-07-20,,,-2.5544,-0.7003,,,2.1452999999999993,-0.04490000000000005
2015-07-21,,,-4.7448000000000015,-0.23860000000000006,,,-0.4643000000000006,-0.022599999999999957
2015-07-22,,,0.1869,0.1869,,,2.683699999999998,0.14070000000000005
2015-07-23,,,-0.7363999999999999,-0.4404,,,3.1329,-0.04779999999999995
2015-07-24,,,-1.1195999999999997,-0.14779999999999993,,,-4.320199999999995,0.14339999999999994
2015-07-27,,,-0.3883,-0.0837,,,-2.000900000000001,-0.015599999999999947
2015-07-28,,,-0.21649999999999991,0.05430000000000002,,,-6.246499999999998,-0.12680000000000002
2015-07-29,,,-2.5319,-0.06589999999999996,,,-2.9595999999999987,0.0060999999999999934
2015-07-30,,,-0.2121,0.2812000000000001,,,-6.910199999999999,-0.03190000000000004
2015-07-31,,,-3.0234000000000005,-0.2256,,,-9.898499999999988,-0.09050000000000002
2015-08-03,,,0.0258,0.0516,0.5423,1.0846,0.24349999999999805,-0.07350000000000001
2015-08-04,,,-0.3818,-0.3818,,,-6.877899999999998,-0.06229999999999991
2015-08-05,,,-0.31999999999999995,-0.09369999999999998,,,-9.673400000000004,0.006599999999999939
2015-08-06,,,-3.984,-0.141,,,-1.7839999999999978,-0.0434
2015-08-07,,,-0.8627,-0.8627,,,-0.9935999999999996,-0.023900000000000032
2015-08-10,,,,,,,-4.5925,-0.02559999999999996
2015-08-11,,,,,,,-10.195000000000004,-0.07630000000000002
2015-08-12,,,,,,,-8.237400000000001,-0.04420000000000002
2015-08-13,,,,,,,-13.595099999999993,-0.07950000000000003
2015-08-14,,,,,,,-8.60530000000001,-0.134
2015-08-17,,,,,,,5.875000000000001,0.1169
2015-08-18,,,,,,,-2.9711000000000007,0.1955
2015-08-19,,,,,,,-8.640000000000002,0.07069999999999999
2015-08-20,,,,,,,-10.596900000000002,-0.2356999999999999
2015-08-21,,,0.0,0.0,,,-6.920699999999994,0.07079999999999997
2015-08-24,,,,,,,-0.4841999999999996,-0.040000000000000036
2015-08-25,,,,,,,2.990400000000002,0.040899999999999936
2015-08-26,,,,,,,-10.450699999999998,0.17110000000000006
2015-08-27,,,,,,,-8.2333,-0.2404000000000001
2015-08-28,,,,,,,-2.695899999999998,0.027800000000000047
2015-08-31,,,,,,,-6.749599999999999,-0.00990000000000002
2015-09-01,,,,,,,-6.6508,-0.03710000000000002
2015-09-02,,,,,,,-4.6083,-0.07510000000000006
2015-09-03,,,,,,,-3.067900000000001,-0.059900000000000064
2015-09-04,,,,,,,1.335900000000008,-0.09460000000000003
2015-09-08,,,,,,,-9.5044,-0.129
2015-09-09,,,,,,,-10.472600000000003,-0.1291
2015-09-10,,,,,,,0.9734999999999994,0.03790000000000005
2015-09-11,,,,,,,7.754000000000001,0.07819999999999994
2015-09-14,,,,,,,13.1604,0.043200000000000016
2015-09-15,,,,,,,-2.440500000000001,-0.07320000000000004
2015-09-16,,,,,,,-21.115699999999997,-0.15749999999999995
2015-09-17,,,,,,,-4.905100000000001,0.13860000000000006
2015-09-18,,,,,,,5.270700000000008,0.13170000000000004
2015-09-21,,,,,,,11.077899999999996,0.012799999999999924
2015-09-22,,,,,,,1.2504999999999988,-0.033900000000000034
2015-09-23,,,,,,,-3.1275000000000013,0.03210000000000002
2015-09-24,,,,,,,4.339199999999998,-0.04989999999999994
2015-09-25,,,,,,,6.523299999999999,0.126
2015-09-28,,,,,,,-2.2708,-0.017699999999999938
2015-09-29,,,,,,,-1.0550999999999977,0.04649999999999999
2015-09-30,,,,,,,-8.206499999999998,-0.09010000000000007
2015-10-01,,,,,0.25,0.5,-6.472400000000001,-0.07190000000000007
2015-10-02,,,,,,,-19.5127,-0.08470000000000011
2015-10-05,,,,,,,10.399900000000011,-0.036599999999999966
2015-10-06,,,,,,,0.2583000000000002,0.01949999999999996
2015-10-07,,,,,,,-6.7310000000000025,-0.09050000000000002
2015-10-08,,,,,,,-5.377899999999999,-0.029299999999999993
2015-10-09,,,,,,,-1.745999999999997,-0.010800000000000032
2015-10-12,,,,,,,4.4563000000000015,0.043200000000000016
2015-10-13,,,,,,,-7.106699999999997,-0.05810000000000004
2015-10-14,,,,,,,1.801199999999998,-0.03190000000000004
2015-10-15,,,,,,,-8.215500000000002,-0.1239
2015-10-16,,,,,,,-12.760799999999984,-0.12719999999999998
2015-10-19,,,,,,,3.9159,-0.05900000000000005
2015-10-20,,,,,,,-3.066800000000001,0.0060999999999999934
2015-10-21,,,,,,,-4.414700000000002,0.15170000000000006
2015-10-22,,,,,,,-4.387899999999997,0.1119
2015-10-23,,,,,,,-4.943399999999988,0.08110000000000006
2015-10-26,,,,,,,1.4708999999999992,-0.08079999999999997
2015-10-27,,,,,,,1.4447,0.09440000000000004
2015-10-28,,,,,,,-8.289899999999998,0.05720000000000002
2015-10-29,,,0.0,0.0,,,-12.606699999999995,0.02089999999999992
2015-10-30,,,,,,,-4.704399999999995,0.12880000000000005
2015-11-02,,,,,,,-0.5216999999999998,-0.07720000000000005
2015-11-03,,,,,,,-12.129500000000002,-0.23049999999999995
2015-11-04,,,,,,,-5.1358000000000015,-0.1593
2015-11-05,,,,,,,-4.8253,-0.0565000000000001
2015-11-06,,,,,,,4.7524000000000015,0.05330000000000002
2015-11-09,,,,,,,-8.422599999999997,-0.02010000000000001
2015-11-10,,,,,,,-10.591999999999992,-0.13890000000000002
2015-11-11,,,,,,,-5.721599999999999,0.10939999999999994
2015-11-12,,,,,,,0.5081000000000016,-0.00539999999999996
2015-11-13,,,,,0.0,0.0,-25.7095,0.07310000000000005
2015-11-16,,,-0.4588,-0.9176,,,-5.343800000000001,-0.1452
2015-11-17,,,,,,,-11.2878,0.03439999999999998
2015-11-18,,,,,,,-9.2993,0.024299999999999992
2015-11-19,,,,,,,-8.1988,0.10609999999999996
2015-11-20,,,,,0.0,0.0,-21.73839999999999,0.06969999999999997
2015-11-23,,,,,,,-5.0661999999999985,0.12019999999999995
2015-11-24,,,0.0,0.0,,,-7.301800000000003,0.06789999999999996
2015-11-25,,,,,,,3.9006000000000007,0.1632
2015-11-27,,,,,,,-11.341699999999992,0.04220000000000002
2015-11-30,,,,,,,-3.2755000000000014,-0.15710000000000002
2015-12-01,,,,,,,-2.529299999999997,0.06469999999999998
2015-12-02,,,0.8402,1.6804,,,-0.09260000000000146,-0.08750000000000002
2015-12-03,,,,,,,-7.282099999999998,-0.13770000000000004
2015-12-04,,,,,,,-15.213700000000005,0.08509999999999995
2015-12-07,,,,,,,2.6308000000000007,0.08540000000000003
2015-12-08,,,-0.743,-1.486,,,-16.3602,0.023399999999999976
2015-12-09,,,,,,,-2.0429999999999984,-0.09760000000000002
2015-12-10,,,,,,,-4.545000000000001,-0.08460000000000001
2015-12-11,,,0.0,0.0,,,-10.97929999999999,-0.04480000000000006
2015-12-14,,,,,,,1.5829999999999995,0.1089
2015-12-15,,,,,,,-21.82409999999999,-0.06379999999999998
2015-12-16,,,,,,,-3.7982999999999967,-0.2162000000000001
2015-12-17,,,-0.4939,-0.9878,-0.2023,-0.4046,-8.903199999999991,0.0004999999999999449
2015-12-18,,,,,,,-5.2560999999999884,-0.02210000000000001
2015-12-21,,,0.5719,1.1438,,,-1.5181999999999995,0.11860000000000005
2015-12-22,0.0,0.0,,,,,-10.893,-0.10619999999999996
2015-12-23,,,0.765,1.53,,,-4.4098000000000015,-0.028700000000000062
2015-12-24,,,0.0,0.0,,,-2.1039000000000008,0.1049
2015-12-28,0.4019,0.8038,,,0.1513,0.1513,-1.6035000000000013,0.05569999999999997
2015-12-29,,,,,-0.7351,-1.4702,-1.0299000000000016,-0.05669999999999997
2015-12-30,,,,,-1.4711,-0.5719,-9.748400000000004,-0.004599999999999938
2015-12-31,,,,,-2.4079,-0.18170000000000008,-3.1214,-0.08960000000000001
2016-01-04,,,,,-3.5195,-0.1281,3.0361000000000007,-0.06359999999999999
2016-01-05,,,,,-4.204599999999999,-0.2076,-11.7688,-0.04909999999999992
2016-01-06,,,,,-3.5028000000000006,-0.14200000000000002,-13.3483,-0.07330000000000003
2016-01-07,,,,,-1.9347,-0.20640000000000006,-7.441999999999998,-0.08899999999999998
2016-01-08,,,-0.8316,-1.6632,-3.8793,0.03700000000000003,1.8852999999999929,0.1148
2016-01-11,,,,,-2.0809,-0.10509999999999996,-1.8582999999999996,0.06940000000000003
2016-01-12,,,,,-2.7293000000000003,-0.3826,-11.054399999999998,-0.06979999999999997
2016-01-13,,,,,-1.9903,-0.007900000000000018,-1.4354000000000011,-0.07629999999999992
2016-01-14,,,0.0,0.0,0.8770999999999999,0.2957,-1.6321000000000003,-0.1895
2016-01-15,,,,,-3.9991,-0.08379999999999999,-7.221600000000002,0.09110000000000007
2016-01-19,,,,,0.18400000000000025,-0.11309999999999998,-3.3388000000000013,-0.038000000000000034
2016-01-20,,,,,-0.18020000000000005,0.12749999999999995,-3.4890999999999988,0.1483000000000001
2016-01-21,,,,,-6.5133,-0.3512000000000001,-6.383899999999996,0.02559999999999996
2016-01-22,,,,,-1.6817999999999995,-0.06789999999999996,-11.099899999999998,0.09340000000000004
2016-01-25,,,,,-2.5893999999999995,-0.3411,-0.10140000000000088,-0.1009
2016-01-26,,,0.0,0.0,-2.4932000000000007,-0.2332,-3.296,-0.06510000000000005
2016-01-27,,,0.0,0.0,0.8980999999999999,0.14949999999999994,-5.8957,-0.0935999999999999
2016-01-28,,,,,1.9127,0.34079999999999994,-11.3965,-0.040000000000000036
2016-01-29,,,,,-4.1434,-0.11140000000000004,-7.129799999999999,0.11709999999999998
2016-02-01,,,,,-1.6084000000000005,-0.07800000000000007,-2.4009,-0.0212
2016-02-02,,,,,-0.6082000000000002,-0.131,3.5303000000000004,0.0504
2016-02-03,,,,,-1.0810000000000002,0.0111,-3.873400000000001,-0.13059999999999994
2016-02-04,,,,,-0.2347999999999997,0.06459999999999999,-3.6919999999999997,-0.021600000000000064
2016-02-05,,,,,-5.663300000000001,-0.2126,-0.3547999999999973,-0.016100000000000003
2016-02-08,,,,,-4.603699999999999,-0.2271,3.918499999999999,-0.01100000000000001
2016-02-09,,,,,0.5106,1.0212,-6.928500000000001,-0.09050000000000002
2016-02-10,,,,,-0.7537999999999999,0.1231000000000001,2.8797,-0.06030000000000003
2016-02-11,,,,,-1.4956000000000005,-0.0746,-9.572400000000004,-0.033900000000000034
2016-02-12,,,,,-2.9068,-0.041100000000000025,-0.7678999999999978,-0.11170000000000002
2016-02-16,,,,,-0.7737999999999997,0.05220000000000002,8.166199999999996,-0.05469999999999997
2016-02-17,,,,,-3.021100000000001,-0.11980000000000003,4.193799999999997,0.0454
2016-02-18,,,,,-0.7992000000000001,-0.1984,-4.9117000000000015,-0.04090000000000005
2016-02-19,,,-0.29600000000000004,-0.5920000000000001,1.3030000000000002,0.0242,9.8344,0.06190000000000007
2016-02-22,,,,,-2.1667,0.04400000000000004,3.3083,-0.06130000000000003
2016-02-23,,,,,-0.7550000000000001,-0.17910000000000004,-6.317800000000003,-0.20490000000000008
2016-02-24,,,,,-0.1107999999999999,-0.32330000000000003,1.6698000000000013,-0.008099999999999996
2016-02-25,,,,,-1.1067,-0.11309999999999998,0.6258999999999979,-0.12980000000000005
2016-02-26,0.4404,0.8808,,,-3.5421,-0.17710000000000006,-18.668699999999983,-0.014900000000000024
2016-02-29,,,,,-4.2095,-0.2711,8.637699999999999,-0.12340000000000008
2016-03-01,,,,,-0.4058,0.04879999999999996,14.267,0.01949999999999996
2016-03-02,0.5106,1.0212,,,0.005199999999999649,-0.1736000000000001,1.0743000000000005,-0.00450000000000006
2016-03-03,,,-0.5423,-1.0846,0.5336,0.2276999999999999,6.508000000000003,-0.015599999999999947
2016-03-04,,,,,-3.662999999999999,-0.13290000000000002,-9.437899999999997,0.015700000000000047
2016-03-07,,,,,-1.121,-0.2907,5.6906,-0.10730000000000006
2016-03-08,,,,,-1.4608000000000003,0.05809999999999992,-3.274099999999997,-0.1239
2016-03-09,,,,,-0.9238000000000002,-0.2187,3.1662,-0.14560000000000006
2016-03-10,,,0.25,0.5,-0.7852000000000001,0.041000000000000036,-5.7360000000000015,-0.1149
2016-03-11,,,,,-10.5682,-0.1231,-4.379199999999997,-0.1311
2016-03-14,,,,,-0.6095,-0.23060000000000005,-5.058600000000001,-0.13860000000000006
2016-03-15,,,,,-1.1245999999999998,0.1018,-9.9107,-0.053200000000000025
2016-03-16,,,,,3.6822,-0.08019999999999994,-6.5355000000000025,-0.033200000000000014
2016-03-17,,,,,-2.065,-0.11560000000000005,4.280199999999997,-0.09150000000000004
2016-03-18,,,,,-3.4613000000000005,-0.1078,-10.517100000000003,-0.06620000000000004
2016-03-21,,,,,0.6942000000000002,-0.1947,-2.6268,0.036600000000000084
2016-03-22,,,,,-3.8057,-0.3286,-10.8335,-0.12119999999999995
2016-03-23,,,0.0,0.0,-5.8563,-0.17810000000000006,-10.2372,-0.10609999999999996
2016-03-24,,,,,-6.079599999999999,-0.4297,-4.611699999999998,-0.04609999999999992
2016-03-28,,,,,0.4404,0.4404,0.7399000000000004,0.1583000000000001
2016-03-29,,,,,-0.6288,0.2512,-10.720599999999996,-0.1674
2016-03-30,,,,,0.2886999999999998,0.19119999999999995,-4.025500000000001,-0.20710000000000006
2016-03-31,,,-0.4404,-0.8808,-4.2898,-0.3138,-4.530599999999999,-0.02310000000000001
2016-04-01,0.0,0.0,,,-8.070600000000002,-0.1663,-0.7802000000000006,-0.05820000000000002
2016-04-04,,,,,-2.4627,-0.3115,-2.8715999999999995,-0.024000000000000018
2016-04-05,,,-0.3182,-0.6364,-2.2503,-0.046599999999999975,-4.155199999999998,-0.029599999999999963
2016-04-06,,,,,-1.7782999999999998,-0.20519999999999994,-3.5337000000000005,-0.10019999999999996
2016-04-07,,,,,-0.9347,0.11019999999999996,-4.0393,-0.16880000000000006
2016-04-08,,,,,-9.5611,-0.32220000000000004,1.8292000000000048,-0.07299999999999995
2016-04-11,,,,,-2.0177,0.0,-7.57,-0.18500000000000005
2016-04-12,,,,,-2.2946,-0.014499999999999956,-11.544800000000002,-0.06189999999999996
2016-04-13,,,,,0.0,0.0,-1.2214999999999974,-0.1039
2016-04-14,,,,,0.3798,-0.1098,-11.672499999999998,-0.11719999999999994
2016-04-15,0.0,0.0,,,-7.4137,-0.10930000000000006,-2.180200000000001,0.08579999999999999
2016-04-18,-1.604,-0.25,,,0.9502,0.0998,-1.1555,0.08109999999999995
2016-04-19,2.3222,0.04949999999999999,,,-0.7684,-0.1763,-3.5509000000000017,0.14800000000000002
2016-04-20,-5.3212,0.008199999999999985,,,1.5934,0.1644,-3.9743,0.14290000000000005
2016-04-21,-3.0285,-0.2906000000000001,0.4019,0.8038,-1.8931,-0.24650000000000005,-1.6321000000000006,-0.08409999999999995
2016-04-22,-1.2791,-0.28579999999999994,,,-2.635,-0.0393,0.13270000000000226,-0.011300000000000088
2016-04-25,-1.4939,-0.5984999999999999,,,-1.6018,-0.2663,1.1928999999999996,-0.005800000000000027
2016-04-26,-1.8445000000000005,-0.3359,-0.34,-0.34,-2.6442,-0.05300000000000005,-7.215700000000003,-0.06310000000000003
2016-04-27,-0.4077,-0.2382,,,-3.4692000000000003,-0.014399999999999968,-6.7139,0.1910000000000001
2016-04-28,-0.09039999999999992,0.28390000000000004,0.0,0.0,-3.8618,-0.3956,10.1843,0.17959999999999998
2016-04-29,-4.4905,-0.3616,,,-3.2135000000000007,0.08650000000000002,1.3617,-0.03069999999999995
2016-05-02,0.8535999999999997,0.0464,,,-0.8983999999999999,-0.0693999999999999,-2.799200000000001,-0.0393
