Date,sentiment_score,polar_score
2016-12-14,-0.06245555555555555,-0.20089999999999997
2016-12-15,-0.08504999999999999,0.06740000000000002
2016-12-16,-0.09562531645569622,-0.16400000000000003
2016-12-19,0.24653333333333335,0.4995
2016-12-20,-0.2645,-0.325
2016-12-21,-0.09944,-0.057699999999999974
2016-12-22,-0.1717952380952381,0.08689999999999998
2016-12-23,-0.039690625000000014,-0.14759999999999995
2016-12-26,-0.11126250000000001,-0.33620000000000005
2016-12-27,-0.1123703703703704,-0.3411
2016-12-28,-0.045628,-0.309
2016-12-29,-0.016526923076923074,-0.025599999999999956
2016-12-30,-0.10097413793103448,-0.11740000000000006
2017-01-02,-0.19743548387096774,-0.45139999999999997
2017-01-03,-0.043825,-0.23069999999999996
2017-01-04,-0.09308378378378379,-0.11370000000000002
2017-01-05,-0.2817294117647059,-0.45360000000000006
2017-01-06,-0.05671846153846152,-0.2793
2017-01-09,0.021602857142857135,-0.02169999999999994
2017-01-10,-0.12467894736842106,-0.3983
2017-01-11,-0.20895,-0.4767
2017-01-12,-0.005128571428571431,0.09050000000000002
2017-01-13,-0.07794823529411765,-0.35340000000000005
2017-01-16,-0.02808148148148148,0.06810000000000005
2017-01-17,-0.2273347826086957,-0.7137
2017-01-18,-0.00428947368421053,-0.17870000000000008
2017-01-19,-0.06722692307692307,-0.23099999999999998
2017-01-20,-0.06996081081081082,-0.13769999999999993
2017-01-23,0.05295882352941177,-0.25249999999999995
2017-01-24,-0.10780000000000002,-0.059900000000000064
2017-01-25,0.06826800000000001,0.09090000000000009
2017-01-26,-0.07561388888888887,0.0
2017-01-27,-0.21817758620689656,-0.03959999999999997
2017-01-30,-0.1257642857142857,0.07100000000000006
2017-01-31,-0.08834736842105265,-0.14380000000000004
2017-02-01,-0.12167894736842108,-0.1522
2017-02-02,-0.08363928571428571,-0.06589999999999996
2017-02-03,-0.1697161764705882,-0.10440000000000005
2017-02-06,-0.04290000000000001,-0.07219999999999993
2017-02-07,-0.11920625000000001,-0.15049999999999997
2017-02-08,-0.07307999999999999,-0.01849999999999996
