Date,sentiment_score,polar_score
2015-01-01,0.023971875000000007,0.13649999999999995
2015-01-02,-0.012855135951661639,-0.09699999999999998
2015-01-05,0.02124843049327354,0.0937
2015-01-06,-0.018192567567567562,-0.17559999999999998
2015-01-07,-0.04588638132295719,0.10260000000000002
2015-01-08,-0.03435244755244755,-0.07299999999999995
2015-01-09,-5.214592274677092e-05,0.017199999999999993
2015-01-12,0.038907936507936516,0.01750000000000007
2015-01-13,-0.010413153153153169,-0.15090000000000003
2015-01-14,-0.014076779026217224,-0.16669999999999996
2015-01-15,-0.001482203389830504,-0.13349999999999995
2015-01-16,-0.01670296703296702,0.0897
2015-01-19,0.03868535980148881,-0.028100000000000014
2015-01-20,0.0345657142857143,-0.09450000000000003
2015-01-21,0.0063698815566835855,-0.02749999999999997
2015-01-22,-0.05875245901639345,-0.09820000000000007
2015-01-23,0.006104317656129526,0.1139
2015-01-26,0.04558856088560881,0.15710000000000002
2015-01-27,-0.024854207436399225,-0.07230000000000003
2015-01-28,-0.02731176470588236,-0.13490000000000002
2015-01-29,0.00995221674876848,0.09179999999999999
2015-01-30,0.008695871946082562,0.13080000000000003
2015-02-02,0.04924311111111111,-0.019500000000000073
2015-02-03,-0.0006441860465116297,0.009499999999999953
2015-02-04,-0.04376124567474049,0.049000000000000044
2015-02-05,0.002397142857142859,-0.07869999999999999
2015-02-06,0.0015148665819567947,0.09450000000000003
2015-02-09,0.028538495575221246,-0.01759999999999995
2015-02-10,-0.01432251908396947,-0.03880000000000006
2015-02-11,-0.022046180555555534,-0.02749999999999997
2015-02-12,0.02371551155115512,-0.09079999999999999
2015-02-13,-0.006174108170310692,0.037899999999999934
2015-02-16,0.020440932642487048,-0.13690000000000002
2015-02-17,-0.04323333333333334,0.06389999999999996
2015-02-18,0.007179537953795374,-0.028800000000000048
2015-02-19,-0.021903472222222234,-0.25260000000000005
2015-02-20,0.01061811224489796,0.10450000000000004
2015-02-23,0.046299137931034504,0.11120000000000008
2015-02-24,-0.005623828124999995,0.09239999999999993
2015-02-25,-0.004041580756013745,-0.16469999999999996
2015-02-26,-0.01569841772151899,-0.08399999999999996
2015-02-27,0.004006545454545454,0.132
2015-03-02,-0.0007662100456620982,0.0
2015-03-03,-0.0320080882352941,-0.13670000000000004
2015-03-04,-0.032131118881118886,-0.02310000000000001
2015-03-05,0.032016339869281034,0.03390000000000004
2015-03-06,0.004463438256658595,0.06810000000000005
2015-03-09,-0.033316877637130794,-0.21020000000000005
2015-03-10,-0.025886013986013992,-0.1594
2015-03-11,-0.0031595667870036137,-0.09650000000000003
2015-03-12,-0.019674035087719297,0.18979999999999997
2015-03-13,-0.005887163814180927,0.07709999999999995
2015-03-16,0.028023660714285716,-0.020000000000000018
2015-03-17,-0.010097909407665504,0.044499999999999984
2015-03-18,-0.027637313432835806,0.013499999999999956
2015-03-19,0.008705537459283395,0.02200000000000002
2015-03-20,-0.0113555940023068,0.07589999999999997
2015-03-23,0.01404724770642202,-0.07599999999999996
2015-03-24,-0.006101792114695342,-0.03190000000000004
2015-03-25,-0.02814887218045113,0.014499999999999957
2015-03-26,-0.004129934210526318,0.12419999999999998
2015-03-27,0.006989514066496159,0.13890000000000002
2015-03-30,0.002439698492462316,0.1815
2015-03-31,-0.04350792452830184,0.16190000000000004
2015-04-01,-0.034989419795221834,-0.009099999999999997
2015-04-02,-0.008759851301115241,-0.09870000000000001
2015-04-03,0.005652185089974291,0.10919999999999996
2015-04-06,-0.0019365714285714338,-0.18569999999999998
2015-04-07,0.026008015267175576,-0.11560000000000004
2015-04-08,0.010291044776119406,-0.03259999999999996
2015-04-09,0.007102491103202864,-0.12180000000000002
2015-04-10,-0.005361325301204813,0.08330000000000004
2015-04-13,0.01520904761904762,-0.10329999999999995
2015-04-14,-0.02111818181818181,-0.06530000000000002
2015-04-15,-0.016791872791519422,0.02980000000000005
2015-04-16,-0.02062871972318339,0.007500000000000062
2015-04-17,-0.010635813366960904,-0.05630000000000002
2015-04-20,-0.036152577319587625,0.13450000000000006
2015-04-21,-0.04292244094488188,0.08839999999999992
2015-04-22,-0.012875384615384611,0.12870000000000004
2015-04-23,-0.021806101694915262,0.055500000000000105
2015-04-24,0.0054043593130779395,0.11839999999999995
2015-04-27,-0.0049296874999999974,0.0474
2015-04-28,-0.02376765799256506,0.07169999999999999
2015-04-29,-0.017523443223443222,-0.011700000000000044
2015-04-30,-0.018930824372759853,0.017100000000000004
2015-05-01,-0.006426151930261505,-0.05740000000000001
2015-05-04,0.000559545454545449,-0.011399999999999966
2015-05-05,-0.024385551330798495,-0.08109999999999995
2015-05-06,-0.04390363636363634,0.02300000000000002
2015-05-07,-0.025189761092150164,-0.017100000000000004
2015-05-08,0.0054528905289052895,0.12
2015-05-11,-0.004751162790697678,-0.09719999999999995
2015-05-12,-0.05095777777777776,-0.027599999999999958
2015-05-13,-0.03221803278688525,-0.06530000000000002
2015-05-14,-0.008911661807580174,-0.03259999999999996
2015-05-15,-0.0015902621722846317,0.14660000000000006
2015-05-18,-0.02496410256410256,-0.02859999999999996
2015-05-19,-0.02256795366795367,0.06530000000000002
2015-05-20,-0.04915326086956522,-0.08440000000000003
2015-05-21,0.006477224199288252,0.0
2015-05-22,-0.01654480431848853,0.10880000000000001
2015-05-25,-0.02265933333333334,-0.03279999999999994
2015-05-26,-0.013091826923076913,-0.04410000000000003
2015-05-27,-0.027020454545454577,-0.021700000000000053
2015-05-28,-0.025644268774703542,0.1484000000000001
2015-05-29,-0.009050335570469786,0.06810000000000005
