Date,sentiment_score,polar_score
2016-05-25,-0.12943600000000002,-0.0857
2016-05-26,0.024324999999999986,0.0727000000000001
2016-05-27,-0.18628666666666666,-0.17320000000000002
2016-05-30,-0.15018125000000002,-0.01419999999999999
2016-05-31,-0.082056,-0.384
2016-06-01,-0.08873043478260871,-0.32820000000000005
2016-06-02,-0.142656,-0.21119999999999994
2016-06-03,-0.10633725490196078,-0.24309999999999998
2016-06-06,-0.052470370370370376,-0.06379999999999997
2016-06-07,-0.11589999999999998,-0.3205
2016-06-08,-0.10388,-0.07839999999999991
2016-06-09,0.046874999999999986,-0.17390000000000005
2016-06-10,-0.14536470588235295,-0.128
2016-06-13,-0.15280000000000002,-0.3235
2016-06-14,-0.12193749999999999,-0.4003
2016-06-15,-0.15820000000000004,0.05379999999999996
