Date,author,content,number_of_likes,number_of_shares
2015-12-17 03:30:00,YouTube,A frozen cat lives to see another day. https://t.co/BtvjWg5oLV https://t.co/KaPpfva8a3,2880,646
2015-12-17 21:42:00,YouTube,.@AustinMahone’s mixtape is pure 🔥🔥🔥https://t.co/LuZWXPOVdL #ThisIsNotTheAlbum https://t.co/2MuUOfczXn,4499,2515
2015-12-17 22:00:00,YouTube,"Chop, chop, chop! https://t.co/WCQUttzhWv🔪🔪🔪 https://t.co/YlE4G4kxhs",1197,263
2015-12-17 23:00:00,YouTube,The Force: They got it from their daddy. https://t.co/Pr1me4xTKU https://t.co/MIlNfDKfAD,776,287
2015-12-17 23:34:00,YouTube,@scotthoying Perfect.,291,34
2015-12-17 23:34:00,YouTube,@MarcusButler D'awwwwww baby YouTubers.,827,82
2015-12-17 23:34:00,YouTube,@JoshuaDtown And what an amazing 365 videos it's been. Congratulations! This is incredible!!,504,108
2015-12-18 00:00:00,YouTube,"More like CARth Vader, areweright? https://t.co/jmvF7orErI https://t.co/WmQIusiWGu",1096,317
2015-12-18 01:00:00,YouTube,The First Noel ... @PTXOfficial angel did say. https://t.co/t0KxcvPBaN https://t.co/0OUWipji9P,2898,727
2015-12-18 02:00:00,YouTube,This holiday mixtape is pure 🌲❄⛄ https://t.co/LN9ApCtLee https://t.co/jZeVEpUcsD,1904,533
2015-12-18 03:00:00,YouTube,He is the one who knows when that hotline bling. https://t.co/7PXoXyomWR https://t.co/Up5rJMwwCr,1036,200
2015-12-18 04:00:00,YouTube,"""I want a wooden snowman, but no one sells them.” -Princess Leia https://t.co/uBtSF1MujV https://t.co/JB9lyHb1gh",1810,445
2015-12-18 21:00:00,YouTube,Forget who you are and dive into the dark with @5SOS. https://t.co/ZDFkTvEJ0L #JetBlackHeart https://t.co/5lvqmNxzKr,1610,566
2015-12-18 22:00:00,YouTube,Word to the hover! https://t.co/L9OTOPksej https://t.co/sFVs7g7M9C,1069,191
2015-12-18 23:00:00,YouTube,Karaoke carpool into Christmas with @JKCorden and his fancy friends. https://t.co/D9ldmvyfTm https://t.co/7Oyov1uLx6,1479,349
2015-12-19 00:00:00,YouTube,Let the #BattleDrift begin! https://t.co/KwFPsuZB5x https://t.co/MRtnXGuv2P,1971,615
2015-12-19 01:00:00,YouTube,R2-D2 believes he can touch the sky. https://t.co/4jQUHqzbz0 https://t.co/fWjdit4t4k,1755,386
2015-12-19 02:00:00,YouTube,If you Luke farther west you will see a glimmer of sunshine if you’re wookie. https://t.co/YOpiZO21nS https://t.co/6cG7m6v2AA,1251,274
2015-12-19 03:00:00,YouTube,"Look brah … it’s time for a newer, hipper, more badass Santa Claus. https://t.co/bxMqzBT4hC https://t.co/rXPZ6Afb6w",2240,420
2015-12-19 17:00:00,YouTube,You underestimate the power of the fireside. https://t.co/l2zcoNLWyi https://t.co/uxtU7smMbP,1190,234
