Date,sentiment_score,heuristic_score
2013-02-27,36.23570000000001,
2013-02-28,4.782700000000001,
2013-03-01,8.794,
2013-03-02,6.0747,
2013-03-03,13.609000000000002,
2013-03-04,8.2007,
2013-03-05,8.9635,
2013-03-06,9.2533,
2013-03-07,8.207600000000001,
2013-03-08,7.797600000000001,
2013-03-09,0.0,
2013-03-10,1.1855,
2013-03-11,4.431500000000001,
2013-03-12,7.773700000000001,
2013-03-13,8.2253,
2013-03-14,1.8090999999999995,
2013-03-15,5.421600000000001,
2013-03-16,0.7925,
2013-03-17,7.637400000000001,
2013-03-18,10.206800000000001,
2013-03-19,16.5275,
2013-03-20,13.764400000000002,
2013-03-21,2.2632000000000003,
2013-03-22,3.3032000000000004,
2013-03-23,4.811,-inf
2013-03-24,6.328999999999999,
2013-03-25,8.3502,
2013-03-26,1.5454000000000003,
2013-03-27,12.935799999999999,
2013-03-28,39.28329999999999,
2013-03-29,3.5092,
2013-03-30,3.6712999999999996,
2013-03-31,1.7495,
2013-04-01,18.704100000000007,
2013-04-02,3.8431999999999995,
2013-04-03,1.8987000000000003,
2013-04-04,2.9243,
2013-04-05,9.3409,
2013-04-06,1.6385999999999998,
2013-04-07,7.302499999999999,
2013-04-08,6.2716,
2013-04-09,2.8145000000000002,
2013-04-10,13.084100000000001,
2013-04-11,13.635599999999997,
2013-04-12,0.24149999999999994,
2013-04-13,8.2589,
2013-04-14,17.0352,
2013-04-15,5.0537,
2013-04-16,4.239700000000001,
2013-04-17,8.437300000000002,
2013-04-18,4.891,
2013-04-19,-0.9164,inf
2013-04-20,8.1827,
2013-04-21,-0.9945999999999999,
2013-04-22,9.511899999999997,
2013-04-23,-0.11519999999999997,
2013-04-24,-2.226800000000001,
2013-04-25,-0.6508,
2013-04-26,4.0159,
2013-04-27,17.606200000000005,
2013-04-28,5.7352,
2013-04-29,7.498099999999999,
2013-04-30,1.5999,
2013-05-01,14.168799999999997,
2013-05-02,0.6515999999999996,
2013-05-03,2.7534,
2013-05-05,0.0,
2013-05-06,4.0264,
2013-05-07,-2.4343000000000004,
2013-05-08,11.326400000000001,
2013-05-09,-0.7423000000000001,
2013-05-10,2.2793,-inf
2013-05-11,2.8091,
2013-05-12,9.2768,
2013-05-13,2.7299,-inf
2013-05-14,1.7812,
2013-05-16,6.603899999999999,
2013-05-17,2.5562000000000005,
2013-05-18,0.0,
2013-05-19,4.906000000000001,
2013-05-20,18.9927,
2013-05-21,3.2792000000000003,
2013-05-22,1.4806000000000004,
2013-05-23,1.8636000000000004,
2013-05-24,5.979400000000002,
2013-05-25,4.6557,
2013-05-26,3.8475999999999995,
2013-05-27,5.053500000000001,
2013-05-28,4.6322,
2013-05-29,9.098300000000002,
2013-05-30,15.829200000000002,
2013-05-31,5.1965,
2013-06-01,1.4380000000000002,-inf
2013-06-02,5.3295,
2013-06-03,6.126500000000002,
2013-06-04,7.667599999999998,
2013-06-05,11.998700000000003,
2013-06-06,0.8299,-inf
2013-06-07,1.6935000000000002,-inf
