Date,Price,Change,Direction,Lag 1 Price,Lag 2 Price,Lag 5 Price,Lag 1 Change,Lag 1 Direction,Lag 1 Significant,Lag 2 Change,Lag 2 Direction,Lag 2 Significant,Lag 5 Change,Lag 5 Direction,Lag 5 Significant
2004-05-19,110.5,0.009224586720248508,1,109.45,109.97,109.97,-0.009502262443438889,-1,0,-0.004796380090497748,-1,0,-0.004796380090497748,-1,0
2004-05-20,109.45,-0.00950226244343888,-1,109.97,110.53,110.53,0.004751027866605719,1,0,0.009867519415258093,1,0,0.009867519415258093,1,0
2004-05-21,109.97,0.004751027866605639,1,110.53,109.9,109.9,0.005092297899427137,1,0,-0.0006365372374283275,-1,0,-0.0006365372374283275,-1,0
2004-05-24,110.53,0.005092297899427223,1,109.9,111.66,111.66,-0.005699810006333081,-1,0,0.010223468741518098,1,1,0.010223468741518098,1,1
2004-05-25,109.9,-0.005699810006333128,-1,111.66,112.54,112.54,0.016014558689717844,1,1,0.024021838034576894,1,1,0.024021838034576894,1,1
2004-05-26,111.66,0.0160145586897178,1,112.54,112.73,112.73,0.007881067526419575,1,0,0.009582661651441943,1,0,0.009582661651441943,1,0
2004-05-27,112.54,0.007881067526419594,1,112.73,112.46,112.46,0.001688288608494737,1,0,-0.0007108583614715879,-1,0,-0.0007108583614715879,-1,0
2004-05-28,112.73,0.0016882886084947926,1,112.46,113.03,113.03,-0.0023951033442740194,-1,0,0.0026612259380821178,1,0,0.0026612259380821178,1,0
2004-06-01,112.46,-0.002395103344274063,-1,113.03,112.81,112.81,0.005068468788902787,1,0,0.0031122176773964835,1,0,0.0031122176773964835,1,0
2004-06-02,113.03,0.00506846878890288,1,112.81,112.98,112.98,-0.0019463859152437305,-1,0,-0.0004423604352826432,-1,0,-0.0004423604352826432,-1,0
2004-06-03,112.81,-0.0019463859152437648,-1,112.98,113.43,113.43,0.0015069586029607454,1,0,0.005495966669621528,1,0,0.005495966669621528,1,0
2004-06-04,112.98,0.0015069586029607949,1,113.43,114.37,114.37,0.0039830058417419266,1,0,0.0123030624889361,1,1,0.0123030624889361,1,1
2004-06-07,113.43,0.003983005841741828,1,114.37,114.51,114.51,0.008287049281495176,1,0,0.009521290663845527,1,0,0.009521290663845527,1,0
2004-06-08,114.37,0.008287049281495262,1,114.51,114.04,114.04,0.001224097228294138,1,0,-0.00288537203812187,-1,0,-0.00288537203812187,-1,0
2004-06-09,114.51,0.0012240972282941964,1,114.04,113.82,113.82,-0.004104445026635218,-1,0,-0.006025674613570971,-1,0,-0.006025674613570971,-1,0
2004-06-10,114.04,-0.004104445026635206,-1,113.82,113.9,113.9,-0.0019291476674852075,-1,0,-0.0012276394247632458,-1,0,-0.0012276394247632458,-1,0
2004-06-14,113.82,-0.0019291476674851984,-1,113.9,114.0,114.0,0.0007028641714989678,1,0,0.0015814443858724902,1,0,0.0015814443858724902,1,0
2004-06-15,113.9,0.0007028641714990068,1,114.0,113.85,113.85,0.000877963125548677,1,0,-0.0004389815627744633,-1,0,-0.0004389815627744633,-1,0
2004-06-16,114.0,0.0008779631255486643,1,113.85,113.27,113.27,-0.0013157894736842604,-1,0,-0.006403508771929859,-1,0,-0.006403508771929859,-1,0
2004-06-17,113.85,-0.00131578947368427,-1,113.27,113.75,113.75,-0.0050944224857268185,-1,0,-0.0008783487044356111,-1,0,-0.0008783487044356111,-1,0
2004-06-18,113.27,-0.0050944224857267795,-1,113.75,113.13,113.13,0.00423766222300701,1,0,-0.001235984815043706,-1,0,-0.001235984815043706,-1,0
2004-06-21,113.75,0.004237662223006922,1,113.13,113.61,113.61,-0.005450549450549491,-1,0,-0.0012307692307692358,-1,0,-0.0012307692307692358,-1,0
2004-06-22,113.13,-0.005450549450549458,-1,113.61,114.56,114.56,0.004242906390877787,1,0,0.012640325289490028,1,1,0.012640325289490028,1,1
2004-06-23,113.61,0.0042429063908777645,1,114.56,114.41,114.41,0.008361939970073081,1,0,0.007041633659008865,1,0,0.007041633659008865,1,0
2004-06-24,114.56,0.008361939970073173,1,114.41,114.52,114.52,-0.001309357541899491,-1,0,-0.00034916201117323896,-1,0,-0.00034916201117323896,-1,0
2004-06-25,114.41,-0.0013093575418995362,-1,114.52,113.53,113.53,0.000961454418320072,1,0,-0.007691635346560576,-1,0,-0.007691635346560576,-1,0
2004-06-28,114.52,0.0009614544183200736,1,113.53,114.07,114.07,-0.00864477820468036,-1,0,-0.003929444638491118,-1,0,-0.003929444638491118,-1,0
2004-06-29,113.53,-0.008644778204680348,-1,114.07,114.25,114.25,0.004756452039108535,1,0,0.0063419360521447974,1,0,0.0063419360521447974,1,0
