Date,sentiment_score,heuristic_score
2015-01-06,4.0653,37.65222065899169
2015-01-07,0.9154,8.877280694641097
2015-01-08,1.715,16.294419258250606
2015-01-09,4.610399999999999,34.42816335283375
2015-01-12,0.6965999999999999,4.554270172230493
2015-02-06,3.7561,28.766631225009025
2015-02-09,1.5318,14.440412199562997
2015-02-10,0.9566999999999999,7.945493973515579
2015-02-11,2.2419000000000002,18.023888457453687
2015-02-12,0.8757,7.584694748941018
2015-03-06,0.9842000000000001,8.937281418507336
2015-03-09,0.0,0.0
2015-03-10,1.7623,12.15035551132204
2015-03-11,2.1147,20.56772752412077
2015-03-12,4.1551,33.115236727156876
2015-04-07,2.0502,20.868148357183873
2015-04-08,6.073799999999999,51.23404371630209
2015-04-09,-0.1737,-1.5756063658914723
2015-04-10,4.084199999999999,31.615842519171828
2015-05-06,0.8929,8.106721323023507
2015-05-07,3.1793000000000005,26.24950095039105
2015-05-08,0.5481,5.046228612770112
2015-05-11,2.7664999999999997,24.628479214096693
2015-05-12,0.6486,7.028450365739226
2015-05-22,3.3127000000000004,31.095783262128986
2015-05-25,-0.3346,-3.108279015573613
2015-05-26,1.7048,16.919130008843553
2015-05-27,0.5574,4.763526461009958
2015-05-28,3.0611,23.84760674149153
2015-05-29,4.647900000000001,38.559187689663
2015-06-05,1.8321,15.474868633020353
2015-06-08,1.7862999999999998,14.724873903809474
2015-06-10,0.6684,5.393584928790581
2015-06-11,1.596,14.30909297023592
2015-06-12,2.3726000000000003,17.61882245442726
2015-06-15,1.657,15.302696378721087
2015-06-16,0.5791999999999999,6.0334243626941415
2015-06-17,2.5272,22.83033759311887
2015-06-18,0.3612,3.597538418686436
2015-06-19,3.6336000000000004,34.164138378811685
2015-06-22,1.5473,16.697853359549
2015-06-23,2.7222,23.76978212262129
2015-06-24,4.3487,36.401454251667474
2015-06-25,1.7492999999999999,13.567165639010723
2015-06-26,6.1959,56.44077633183517
2015-06-29,0.4199,3.3780732661344812
2015-06-30,2.9228,25.12682166192539
2015-07-06,0.7274,4.7897772588213705
2015-07-07,2.1811000000000003,18.29601663813216
2015-07-08,1.2544,12.558974246032268
2015-07-09,0.636,6.491319288719016
2015-07-10,2.2216,18.763049476885925
2015-07-13,2.7634999999999996,23.777619966918166
2015-07-14,2.3115,20.285193254986503
2015-07-16,0.9285,7.978467813020615
2015-07-17,3.3047999999999997,26.83112117026394
2015-07-20,2.1374999999999997,18.420469037433975
2015-07-21,2.2133,20.231539439132824
2015-07-22,2.6837,20.127691654908794
2015-07-23,2.2161,18.677318323958843
2015-07-24,10.293399999999998,96.46198674540904
2015-07-27,-0.752,-7.79777682346103
2015-07-28,0.6077,6.202166698166428
2015-07-29,1.9995,14.645138224648676
2015-07-30,0.9768,8.686640384764097
2015-07-31,-0.128,-1.1813327521557466
2015-08-06,6.9585,63.75379595079169
2015-08-07,1.8093,17.62111551107107
2015-08-10,0.0,0.0
2015-08-11,1.8726999999999998,15.759566650711493
2015-08-12,-0.3254,-3.003839264445372
2015-08-13,3.0315,27.418427143334196
2015-08-14,0.7417,6.239221099521369
2015-08-17,0.0,0.0
2015-08-18,0.6124,5.947792012288769
2015-08-19,0.4404,4.14951037742812
2015-08-20,0.7308,5.76954187578436
2015-08-21,3.2543,30.702794959093264
2015-08-24,1.0584,9.833923032739122
2015-08-25,1.6042,15.134162744704465
2015-08-26,0.7067,6.524879360541708
2015-08-27,0.6114,5.134098761846287
2015-08-28,0.35750000000000004,3.504807901056508
2015-08-31,2.0094000000000003,18.686253758508553
2015-09-04,2.672,23.87662083804518
2015-09-07,4.536899999999999,43.321672034328486
2015-09-08,-0.14550000000000002,-1.1495017734437063
2015-09-10,0.0,0.0
2015-09-11,5.8309,47.8942992859865
2015-09-14,5.2936000000000005,36.4333826823
2015-09-15,5.189400000000001,41.5643132115039
2015-09-16,0.2972,1.7012495244156485
2015-09-17,-0.3404,-2.8479916042795836
2015-09-18,7.031100000000001,56.68789337331507
2015-09-21,5.136899999999999,36.96913896097956
2015-09-22,3.7035999999999993,22.673532903254756
2015-09-23,0.8398,6.70811021712267
2015-09-24,3.0253,21.51724246720439
2015-09-25,3.4757000000000007,25.943581737042035
2015-09-28,3.072,21.637685695245906
2015-09-29,2.2189,16.126923749742822
2015-09-30,1.4891,12.3652836318732
2015-10-06,0.7185,6.1252275704765635
2015-10-07,0.7901,6.2251290920059645
2015-10-08,0.16480000000000006,0.7695250928698751
2015-10-09,2.3714000000000004,20.185255048008408
2015-10-12,5.6325,49.226486439911916
2015-10-13,1.9996,15.947718207420468
2015-10-14,0.0,0.0
2015-10-16,0.9363,9.959183851028623
2015-10-19,0.6696,5.646697721453405
2015-10-21,1.3437,12.684612139850385
2015-10-22,3.7756,33.95712524105726
2015-10-23,7.7863999999999995,69.55586326521353
2015-10-26,0.0,0.0
2015-10-27,2.2352,19.944079077158996
2015-10-28,1.7599,15.359914962028633
2015-10-29,0.20789999999999997,1.6890302570301508
2015-10-30,5.1718,45.168646117104956
2015-11-06,9.437100000000001,81.61327896108325
2015-11-09,1.0722,8.528824286018086
2015-11-10,2.3617,20.492098927803575
2015-11-11,0.8478,9.301378102375383
2015-11-12,1.4794,12.692492530349156
2015-11-13,2.4227,21.169646347462262
2015-11-16,7.3847,56.41184099106218
2015-11-17,0.7998,7.072242915107444
2015-11-18,0.9014,7.8271546401019965
2015-11-19,1.144,11.100204027075765
2015-11-20,2.8018,24.89454079662517
2015-11-23,2.8267999999999995,19.208796312229993
2015-11-24,0.021299999999999986,-0.2039205155998518
