Date,author,content,number_of_likes,number_of_shares
2012-02-05 16:20:00,shakira,Muchas Gracias! Se lo digo a @AnthonyMandler Shak RT  @SandyPamanes @Shakirafansclub Wow! Hermoso video #AddictedToYou qué buena producción,84,150
2012-02-05 16:21:00,shakira,Ya no puedo dormir ni comer... Shak RT @luis_yanguas Por el puro placer de flotar ahora si me llevó la corriente #AddictedToYou @shakira,98,188
2012-02-05 16:22:00,shakira,Es @AnthonyMandler! Shak RT @DannEpp_¿Quién es el director? Quiero ser su fan. #AddictedToYou,86,142
2012-02-05 16:23:00,shakira,Thank you! So happy you guys are liking it! Shak RT @amy_BSR @shakira #addictedtoyou video is beautiful BELLISSIMO I love you Shakira,103,195
2012-02-05 16:24:00,shakira,Muchas gracias mi México. Shak RT  @Shakira_Mexico Tenemos que lograr un TT para #AddictedToYou... ¡@shakira se sentirá muy orgullosa,196,470
2012-02-05 16:25:00,shakira,"RT  @shakitati
http://t.co/zeDW0FNt #AddictedToYou",269,727
2012-02-06 14:08:00,shakira,:-) Shak  http://t.co/8KJWoctt,357,487
2012-02-08 12:30:00,shakira,Just 30 minutes until you can #GetItStarted... ShakHQ,156,280
2012-02-08 12:44:00,shakira,En 15 minutos... #GetItStarted ShakHQ,141,343
2012-02-08 13:00:00,shakira,"Here it is! The @Vevo premiere of the video for #GetItStarted by
@Pitbull feat Shakira!  http://t.co/O63HQ7oN ShakHQ",175,529
2012-02-08 13:01:00,shakira,Aquí lo tienen! El estreno en @VEVO del vídeo #GetItStarted de @Pitbull feat. Shakira http://t.co/O63HQ7oN ShakHQ,503,1590
2012-02-08 17:55:00,shakira,Oh! 5 more times? :) Shak RT @D.O.G  @shakira just watched the #getitstarted vid like 5 times is sickk!! I love it!! http://t.co/CbDMc9XD,114,180
2012-02-08 17:56:00,shakira,Obrigada! Shak RT @Shakira_Brasil @Shakira_Brasil é Top TT com a tag #GetItStarted http://t.co/grvsL5Br,145,194
2012-02-08 17:56:00,shakira,Gracias por su apoyo #Shakifans Shak RT @Shakirafansclub #Shakifans están esperando Get it started? http://t.co/CbDMc9XD,119,217
2012-02-08 17:57:00,shakira,"Qué lindo! Un beso! Shak RT @Guga87 Genial, esa frescura de shakira, te amo Shaki! @Shakirafansclub",94,160
2012-02-08 17:57:00,shakira,Muchas gracias y Feliz Cumpleaños! Shak RT @ClubShakSpain @shakira Por fin lo tenemos aquí! #ClubShakSpain10años http://t.co/CbDMc9XD,185,297
2012-02-08 17:57:00,shakira,Thanks for the pic! Shak RT @OMGaggia @shakira Looks great on this video http://t.co/8BQV6kEw  #GetItStarted,314,352
2012-02-11 19:24:00,shakira,A little message from Shak...  http://t.co/zImB25tU ShakiraHQ,296,390
2012-02-11 19:24:00,shakira,Un mensaje de Shakira https://t.co/jxtbRk1x ShakiraHQ,327,541
2012-02-11 21:46:00,shakira,El voto es una herramienta muy poderosa para el cambio. Latinos de EEUU=16% de la población-pueden decidir el próximo Pres de EEUU. Shak,238,609
2012-02-11 21:46:00,shakira,Voting is one of most powerful ways 2 bring change 2 the world. US Latinos=16% of US population-will decide next Pres. Make it count! Shak,197,541
2012-02-13 03:37:00,shakira,"A baboon on our car! The animal kingdom is revolutionized today! Un babuino en el carro. El mundo animal, revolucionado http://t.co/FIRkkUIY",306,424
