Date,author,content,number_of_likes,number_of_shares
2015-11-13,justinbieber,#Purpose prizes on @Lyft today. Signed board &amp; more. DL &amp; ride:  https://t.co/5zoXOh9156 or https://t.co/QW7XGdbFtd https://t.co/M8d1yu6WJN,53835,35038
2015-11-13,justinbieber,Had a great first show but just heard about what happened in Paris. Thoughts and prayers with everyone #PrayForParis,113077,86720
2015-11-13,justinbieber,#PrayForParis #PrayForJapan,118926,106105
2015-11-13,justinbieber,You guys just got me crying. Damn. I missed this and u. Thank u so much. Thank you. #EveningWithJB #Purpose,123059,86951
2015-11-13,justinbieber,https://t.co/9sKLzWExEG #PrayForParis,64165,46244
2015-11-13,justinbieber,Thank you so much. #EveningWithJB,74221,51724
2015-11-13,justinbieber,Thank you,78689,56299
2015-11-13,justinbieber,Thank you #EveningWithJB https://t.co/GeM80UdMqu,98232,63658
2015-11-13,justinbieber,Thank u https://t.co/sedhcQlJIV,97761,70243
2015-11-13,justinbieber,Which one? https://t.co/ZWMJvhasht,52339,34947
2015-11-13,justinbieber,"#PURPOSE #TheMovement #MarkMyWords 
https://t.co/XCCplkXQ6q",51959,41293
2015-11-13,justinbieber,"#PURPOSETheMovement #IllShowYou 

https://t.co/Jd95SI99cV",52320,40725
2015-11-13,justinbieber,"#PURPOSETheMovement #WhatDoYouMean 

https://t.co/b4fLqX7ObW",49694,38615
2015-11-13,justinbieber,#PurposeTheMovement #Sorry https://t.co/4Djuxtn5o0,51506,39126
2015-11-13,justinbieber,#PurposeTheMovement #LoveYourSELF https://t.co/rxda3kmMMl,51143,40247
2015-11-13,justinbieber,#PurposeTheMovement #Company https://t.co/mQLbektWDn,48895,37646
2015-11-13,justinbieber,#PurposeTheMovement #NoPressure @BigSean https://t.co/xqzOjyNXHB,49999,38137
2015-11-13,justinbieber,#PURPOSETheMovement #NoSense @trvisXX https://t.co/0tYMfBPHU9,49388,38012
2015-11-13,justinbieber,#PURPOSETheMovement #TheFeeling @halsey https://t.co/BdG1ORXRF1,48815,37899
2015-11-13,justinbieber,#PURPOSETheMovement #LifeIsWorthLiving https://t.co/Ka1SSNHyPw,48337,36862
2015-11-13,justinbieber,#PURPOSETheMovement #WhereAreUNow @diplo @Skrillex https://t.co/LwjHeuBqaW,48159,35912
2015-11-13,justinbieber,#PURPOSETheMovement #Children @Skrillex https://t.co/iVflUZA23Z,47500,35236
2015-11-13,justinbieber,#PURPOSETheMovement #Purpose thank you for helping me find it again. https://t.co/gb5UW6IIGA,50376,39005
2015-11-13,justinbieber,If you are out tonight be safe. #LyftBieberMode got u :) https://t.co/KuusGOH68n,42828,29517
2015-11-13,justinbieber,Going to be riding in @lyft cars all weekend in the Tri state area in #LyftBieberMode - might be in your car :) https://t.co/ReXZ8klt1Q,41599,28245
2015-11-13,justinbieber,Dropped 13 videos today with the help of some of the greatest dancers in the world and my friend @ParrisGoebel --&gt;  https://t.co/KDd1p0fI81,46157,32642
2015-11-13,justinbieber,PURPOSE: The Movement https://t.co/WEIqVOUs4z via youtube,44892,33622
2015-11-13,justinbieber,#PURPOSE                         https://t.co/ZWMJvhasht,57842,38838
2015-11-13,justinbieber,:) the candle  https://t.co/KDZGkJYTQA,51072,32291
2015-11-13,justinbieber,Last night was a movie. Love my peoples :),59224,41477
2015-11-13,justinbieber,Amazing to see all the #Bieberbuyouts around the world. So honored. Thank you and hope you are loving #PURPOSE and #givingback,51978,38200
2015-11-13,justinbieber,Have u seen the 13 new videos for #PURPOSE we dropped yesterday? Which one is your favorite?  https://t.co/WEIqVOCRd1,49764,36733
2015-11-13,justinbieber,Thank u to all the dancers from around the world who helped us make #PurposeTheMovement  https://t.co/WEIqVOCRd1 https://t.co/bNpCB4iW6B,69329,50270
2015-11-16,justinbieber,PURPOSE ALBUM REVIEW. Lol https://t.co/NA7xpJ2zwT,46935,34432
2015-11-16,justinbieber,Nyc  #LyftBieberMode,49489,31856
2015-11-16,justinbieber,New album #PURPOSE https://t.co/ZWMJvgSRpV,67814,45475
2015-11-16,justinbieber,Presale . #PurposeWorldTour https://t.co/9jxqn60x5N,58539,39530
2015-11-16,justinbieber,Which song should I play today? Name your 3 favorites with the link and the tag #playpurpose. Thanks https://t.co/ZWMJvhasht,45592,31314
2015-11-16,justinbieber,Pre-sale &amp; VIP for the #PurposeWorldTour are up on my Fahlo :) https://t.co/zW6vmkb8j7 https://t.co/jZLLU4HjSR,53380,34154
2015-11-16,justinbieber,Oh yeah. I'm bringing @halsey and @BigSean with me too. See u guys Wednesday :) #purpose #nyc #BieberTODAY  https://t.co/pnC59cUWn0,51830,35470
2015-11-16,justinbieber,My album is out but so is my big bro @Jeezy's. Listened to it over the weekend. Congrats buddy.,43712,28268
2015-11-16,justinbieber,Thanks Barry https://t.co/HtxoXiu3P3,36559,23982
2015-11-16,justinbieber,Sitting down to talk with my buddy @elvisduran . Thanks for always supporting me my friend,37892,25516
2015-11-16,justinbieber,NYC about to hop in #LyftBieberMode. See u in one? ;),39667,26158
2015-11-16,justinbieber,#LyftBieberMode https://t.co/dYaqR8kq8k,62280,36143
2015-11-16,justinbieber,#PurposeWorldTour @AmericanExpress pre-sale is up. Just added another Boston show https://t.co/HbSzhAjR95,36742,25202
2015-11-17,justinbieber,Watch #PurposeTheMovement on https://t.co/KDd1p0xjwB and the new #YouTubeMusic app https://t.co/e1bczDLuLp,33988,25267
2015-11-17,justinbieber,Watch #PurposeTheMovement on https://t.co/KDd1p0xjwB and the new #YouTubeMusic app https://t.co/WZaWAD7tj7,52896,36294
2015-11-17,justinbieber,RIP Thomas #PrayForParis https://t.co/L4nHUGEFWK,80857,50461
2015-11-17,justinbieber,Thanks Tori https://t.co/GogVp6YL9Q,43266,27342
2015-11-17,justinbieber,#LoveYourself on @TheEllenShow today https://t.co/DulDmX9G1V,39405,29358
2015-11-17,justinbieber,UK BELIEBERS!!! Let's go for it! Get #Purpose now and encourage friends to do the same. buyouts tonight and tomorrow https://t.co/ZWMJvhasht,45971,30768
2015-11-17,justinbieber,Get exclusive #Purpose t-shirt &amp; album bundles at @officialFYE,36950,25561
2015-11-17,justinbieber,Doing something great with @jimmyfallon,43165,27300
2015-11-17,justinbieber,Tonight @jimmyfallon https://t.co/bMNTckuBdi,56658,34032
2015-11-17,justinbieber,Thank you. #PURPOSE https://t.co/ZWMJvgSRpV,40874,31097
2015-11-17,justinbieber,Added 2nd shows in Atlanta and Miami for the #PurposeWorldTour. Who's coming? https://t.co/HbSzhAjR95,37783,25533
2015-11-17,justinbieber,#bieberhalsey @TODAYshow tomorrow #Purpose https://t.co/Ei6bdmmR7p,72974,42442
2015-11-18,justinbieber,Tonight I sing and race on @jimmyfallon and the @FallonTonight https://t.co/idT6l4V8UL,33444,24082
2015-11-18,justinbieber,One of my favorite covers of #sorry. Lol. https://t.co/nuvwWr9Jh1,40975,31992
2015-11-18,justinbieber,Looking forward to the trip @Sethrogen  https://t.co/OmIH7tXTyN,32870,22421
