,pub_date,headline
0,2017-02-02T16:34:32+0000,"Harvard Student: ‘I Worry If I Leave, I Won’t Be Let Back In’"
1,2017-02-03T12:00:57+0000,Is Running Backward Good Exercise?
2,2017-02-03T22:49:45+0000,"Friday Night Music: Sarah Jarosz, “Crazy”"
3,2017-02-02T02:02:51+0000,Michael Phelps Enjoys Victory Lap With Jordan Spieth at Pro-Am
4,2017-02-02T10:00:04+0000,The Stir-Fried Tomatoes and Eggs My Chinese Mother Made
5,2017-02-02T10:00:23+0000,Foreigners Trapped in the United States by New Policy
6,2017-02-01T16:02:29+0000,Trump Says ‘Go Nuclear’ as Democrats Gird for Gorsuch Fight
7,2017-02-01T16:58:51+0000,A Rare Pacific Islander Captivates Its Neighborhood
8,2017-02-01T17:24:07+0000,"Daily Report: At Apple, Triumphs Amid Tribulations"
9,2017-02-01T18:37:36+0000,Evaluating Trump’s Nomination of Judge Gorsuch to the Supreme Court: A Lesson Plan
10,2017-02-02T22:25:11+0000,"Arguing for a Judge Today, and Before Him Tomorrow"
11,2017-02-02T22:36:08+0000,Women Rule Halftime. Can Lady Gaga Make It Rock Again?
12,2017-02-02T22:39:41+0000,Snapchat Parent Showcases Its Strength in Preparation for I.P.O.
13,2017-02-02T23:00:03+0000,Review: ‘War on Everyone’ Is Missing Some Crucial Components
14,2017-02-02T23:03:45+0000,"Pointing to Trump, Groups Reject U.S. Aid to Fight Extremism"
15,2017-02-02T23:27:15+0000,"New England Patriots, Lady Gaga: Your Thursday Evening Briefing"
16,2017-02-02T23:31:09+0000,Art and Museums in NYC This Week
17,2017-02-02T23:38:12+0000,Preterm Birth May Be Early Warning of Heart Disease in Women
18,2017-02-02T23:43:14+0000,Review: ‘Eloise’ Has the Usual Haunted-Hospital Clichés
19,2017-02-03T15:56:48+0000,Trump Said the Unemployment Rate Wasn’t Real. Here Are Some Other Options.
20,2017-02-02T22:39:41+0000,Snapchat Parent Showcases Its Strength in Preparation for I.P.O.
21,2017-02-02T23:00:03+0000,Review: ‘War on Everyone’ Is Missing Some Crucial Components
22,2017-02-02T23:03:45+0000,"Pointing to Trump, Groups Reject U.S. Aid to Fight Extremism"
23,2017-02-02T23:27:15+0000,"New England Patriots, Lady Gaga: Your Thursday Evening Briefing"
24,2017-02-02T23:31:09+0000,Art and Museums in NYC This Week
25,2017-02-02T23:38:12+0000,Preterm Birth May Be Early Warning of Heart Disease in Women
26,2017-02-02T23:43:14+0000,Review: ‘Eloise’ Has the Usual Haunted-Hospital Clichés
27,2017-02-03T00:40:37+0000,"Harry Mathews, Idiosyncratic Writer, Dies at 86"
28,2017-02-03T00:55:02+0000,"Kevin Geer, Known for Stage Roles, Dies at 64"
29,2017-02-03T01:09:00+0000,"Trump’s U.N. Envoy, Nikki Haley, Condemns Russia’s ‘Aggressive Actions’ in Ukraine"
30,2017-02-03T01:48:39+0000,A Free Speech Battle at the Birthplace of a Movement at Berkeley
31,2017-02-03T01:58:41+0000,"Anarchists Respond to Trump’s Inauguration, by Any Means Necessary"
32,2017-02-03T02:37:15+0000,Quotation of the Day
33,2017-02-03T12:00:15+0000,Kirsten Gillibrand and the Anti-Trump Left: 2020 Foresight?
34,2017-02-03T12:57:35+0000,California Today: Can Trump Cut Off U.C. Berkeley?
35,2017-02-03T13:00:33+0000,Teenagers in The Times: January 2017
36,2017-02-03T14:00:03+0000,"For Nicholas K, Fashion Week Is the Finish Line"
37,2017-02-03T14:00:16+0000,"For Quadruple Amputee, Year of Illness ‘Was the Most Brilliant’"
38,2017-02-03T14:01:20+0000,Audra McDonald to Make Her West End Debut (for Real)
39,2017-02-03T15:00:02+0000,A Dreamlike Western With a Different Kind of Hero
40,2017-02-03T15:56:48+0000,Trump Said the Unemployment Rate Wasn’t Real. Here Are Some Other Options.
41,2017-02-03T15:56:57+0000,New Life for Dracula
42,2017-02-03T16:00:02+0000,How David Became Goliath: The Secret of Israel’s Military Success
43,2017-02-03T16:41:54+0000,Macy’s Is Said to Receive Takeover Approach by Hudson’s Bay
44,2017-02-03T16:59:34+0000,Virtual Reality Has Arrived in the Art World. Now What?
45,2017-02-03T03:22:09+0000,Nordstrom Drops Ivanka Trump Brand From Its Stores
46,2017-02-03T05:01:21+0000,How Arsenal and Arsène Wenger Bought Into Analytics
47,2017-02-03T07:18:44+0000,Office of South Korea’s Embattled Leader Blocks Search of Presidential Compound
48,2017-02-03T07:45:16+0000,New Yorker and Vanity Fair Pull Out of Correspondents’ Dinner Parties
49,2017-02-03T08:21:22+0000,A Return to National Greatness
50,2017-02-03T08:21:22+0000,A Tyrant’s Ghost Guides Trump
51,2017-02-03T10:00:01+0000,The 1.22.17 Issue
52,2017-02-03T10:00:24+0000,Harry Belafonte Knows a Thing or Two About New York
53,2017-02-03T10:00:23+0000,The Secret to Sibling Success
