,pub_date,headline
0,2019-02-01T10:00:03+0000,"Weekly Health Quiz: Weight, Cycling and a Pet Warning"
1,2019-02-01T10:00:08+0000,Afghan War Casualty Report: Jan. 25-31
2,2019-02-01T02:53:16+0000,Trump’s Campaign Spent Heavily as He Hit the Midterm Trail
3,2019-02-01T11:00:53+0000,Apple Stands Up for Privacy. Does It Matter?
4,2019-02-01T09:00:01+0000,"Learning With: ‘Jackie Robinson Showed Me How to Fight On, Not Fight Back’"
5,2019-02-01T01:19:19+0000,Brazil’s Lethal Environmental Negligence
6,2019-02-01T04:25:46+0000,"Brexit, Trump, Serbia: Your Friday Briefing"
7,2019-02-01T02:01:54+0000,"Corrections: February 1, 2019"
8,2019-02-01T03:00:00+0000,Overcome With Joy
9,2019-02-01T21:32:21+0000,Maggie Rogers and Sharon Van Etten Break Free From Old Expectations
10,2019-02-01T01:18:23+0000,Venezuela’s Crisis Reveals Disputes Among Power Brokers at Home and Abroad
11,2019-02-01T01:23:49+0000,"Trump, Pence Lead G.O.P. Seizure of Late-Term Abortion as a Potent 2020 Issue"
12,2019-02-01T21:32:21+0000,Maggie Rogers and Sharon Van Etten Break Free From Old Expectations
13,2019-02-01T11:00:46+0000,Fake News About Abortion in Virginia
14,2019-02-02T00:00:03+0000,Germany Wants More Women in Politics. But Quotas Are a Bad Idea.
15,2019-02-01T00:17:15+0000,"18 Accidents, 32 Dead. But Crash Site Clues May Have Been Lost in Shutdown."
16,2019-02-01T04:26:51+0000,The Billionaire’s Stadium Next Door
17,2019-02-01T09:00:01+0000,"From Harlem to Johannesburg, Photographing the Famous and the Unknown With Dignity and Respect"
18,2019-02-01T14:30:04+0000,Central Park Penthouse Sets Record at Nearly $240 Million
19,2019-02-01T22:29:56+0000,"Trump’s Policies, Not His Insults, Contributed to the Fed’s Shift"
20,2019-02-01T23:03:01+0000,"Donald Trump, Cory Booker, Super Bowl: Your Friday Evening Briefing"
21,2019-02-01T19:45:03+0000,"Review: In Amazon’s ‘ABC Murders,’ John Malkovich Is a Sad Poirot"
22,2019-02-02T10:00:09+0000,"For N.F.L. Retirees, Opioids Bring More Pain"
23,2019-02-03T10:00:06+0000,"Pushed by Home-Sharing, Hotels Try Some New Tricks"
24,2019-02-01T19:39:22+0000,"From Celebrated to Vilified, House’s Muslim Women Absorb Blows Over Israel"
25,2019-02-02T18:52:29+0000,T.S.A. Agent at Orlando Airport Jumps to His Death From Hotel Balcony
26,2019-02-02T05:00:01+0000,Adventure in a Wedding Dress
27,2019-02-01T22:33:57+0000,Roger Stone’s Costume Drama
28,2019-02-01T15:58:29+0000,Lindsey Vonn to Retire
29,2019-02-02T04:08:36+0000,"Quotation of the Day: Cory Booker Announces Presidential Bid, Joining Most Diverse Field Ever"
30,2019-02-03T15:30:00+0000,What to Cook This Week
31,2019-02-02T00:47:36+0000,Huddled in a Brooklyn Jail’s Cells Without Heat
