,pub_date,headline
0,2018-12-02T19:27:44+0000,The People ‘Are Hungry’: Scenes from the ‘Yellow Vest’ Protests in Paris
1,2018-12-01T11:00:01+0000,The Marvelous Mr. Mackie
2,2018-12-01T13:48:09+0000,"Brazil’s New Leader Wants to Ease Gun Laws. Supporters Are Ready, and Training."
3,2018-12-01T06:15:02+0000,"George H.W. Bush, Public Servant"
4,2018-12-01T06:29:59+0000,Politicians and Family React to George Bush’s Death
5,2018-12-02T01:53:37+0000,"How George Bush Befriended Dana Carvey, the ‘S.N.L.’ Comedian Who Impersonated Him"
6,2018-12-02T02:13:16+0000,"Quotation of the Day: A Peaceful Exit, but First, One Last ‘I Love You, Too’"
7,2018-12-01T19:30:03+0000,The Most Wonderful Smelling Time of the Year
8,2018-12-03T11:00:09+0000,Michelle Bachelet: Ignore Climate Change at Your Peril
9,2018-12-03T11:01:42+0000,N.Y. Today: Protecting Rent-Stabilized Tenants From Shady Landlords
10,2018-12-03T20:49:18+0000,Chocolate With a Mulled Wine Center
11,2018-12-03T19:55:55+0000,Robots in Health Care
12,2018-12-01T19:30:03+0000,The Most Wonderful Smelling Time of the Year
13,2018-12-02T01:53:37+0000,"How George Bush Befriended Dana Carvey, the ‘S.N.L.’ Comedian Who Impersonated Him"
14,2018-12-02T02:13:16+0000,"Quotation of the Day: A Peaceful Exit, but First, One Last ‘I Love You, Too’"
15,2018-12-01T13:48:09+0000,"Brazil’s New Leader Wants to Ease Gun Laws. Supporters Are Ready, and Training."
16,2018-12-03T11:00:09+0000,Michelle Bachelet: Ignore Climate Change at Your Peril
17,2018-12-03T11:01:42+0000,N.Y. Today: Protecting Rent-Stabilized Tenants From Shady Landlords
18,2018-12-03T16:46:56+0000,The Hot Duck That Won’t Go Away
19,2018-12-03T06:00:03+0000,What’s on TV Monday: ‘Always at the Carlyle’ and ‘Finding Joy’
20,2018-12-03T07:00:00+0000,Word + Quiz: enigma
21,2018-12-03T17:46:42+0000,Best TV Shows of 2018
22,2018-12-03T18:24:22+0000,"Facing Brexit Defeat, Theresa May Turns to Damage Control"
23,2018-12-03T22:01:28+0000,New York’s N.B.A. Teams Don’t Have Much to Celebrate. These Fans Cheer Anyway.
24,2018-12-03T22:06:04+0000,Golden Knights Try to Recapture the Magic of Their Inaugural Season
