,pub_date,headline
0,2015-10-01T00:00:00Z,"Los beneficios de la psicoterapia han sido exagerados, según nuevo estudio"
1,2015-10-01T00:00:00Z,Dos reuniones privadas del papa durante su visita a Washington generan controversia
2,2015-10-01T00:00:00Z,"After ‘Serial,’ What Podcasts to Listen To"
3,2015-10-01T00:00:00Z,Five Things Virgil Abloh Said About His First Off-White Presentation
4,2015-10-01T00:00:00Z,Bracing for Gentrification in the South Bronx
5,2015-10-01T23:57:30+0000,"Review: ‘Shout Gladi Gladi,’ on the Fight to Curb Fistula"
6,2015-10-01T23:39:19+0000,Review: ‘Sherpa’ Delves Into a Risky Profession
7,2015-10-01T23:36:06+0000,"How Colleges Stack Up, Four Ways"
8,2015-10-01T23:25:06+0000,"Review: In ‘Shanghai,’ John Cusack Is a Naval Intelligence Operative in a Bind"
9,2015-10-01T23:09:08+0000,"Review: ‘Partisan,’ Training Assassins Without a Cause"
10,2015-10-01T23:02:42+0000,Review: ‘Northern Soul’ Shows ’70s England Through a Music Lens
11,2015-10-01T22:47:50+0000,"Review: In ‘Deathgasm,’ Listening to Heavy Metal Has Nasty Consequences"
12,2015-10-01T22:43:18+0000,"Review: ‘A Christmas Horror Story,’ for the Gory Faithful"
13,2015-10-01T22:36:29+0000,"‘Addicted to Fresno,’ a Comedy of Codependent Sisters"
14,2015-10-01T22:29:20+0000,Review: ‘This Changes Everything’ Sweetly Confronts Climate Change
15,2015-10-01T22:27:25+0000,Report on New York Police Department’s Use of Force
16,2015-10-01T22:16:48+0000,"Review: In ‘Freeheld,’ a Dying Detective Fights for Gay Rights"
17,2015-10-01T22:03:17+0000,Review: ‘Brand: A Second Coming’ Allows a Comedian to Be Serious
18,2015-10-01T22:00:52Z,Jesus in the Outfield
19,2015-10-01T20:29:46Z,De Blasio Details Joaquin Preparations
20,2015-10-01T00:00:00Z,Rangers and Devils Prevail
21,2015-10-01T20:15:07+0000,"Review: ‘He Named Me Malala,’ on a Taliban Target and Nobel Laureate"
22,2015-10-01T18:43:39Z,Obama on Oregon College Shooting
23,2015-10-01T00:00:00Z,Vetements Spring 2016 RTW
24,2015-10-01T00:00:00Z,Leopard Print (and Lots of Sequins) at Lanvin
25,2015-10-01T18:22:58Z,Sheriff Discusses Oregon Shooting
26,2015-10-01T18:22:43Z,Excerpt: ‘Polaris’
27,2015-10-01T00:00:00Z,Photos That Highlight the Playfulness of a Religious Holiday
28,2015-10-01T00:00:00Z,‘Happy Purim’
29,2015-10-01T18:05:48+0000,"Review: In ‘The Martian,’ Marooned but Not Alone"
30,2015-10-01T18:05:01Z,Martin O&#8217;Malley Urges Public Financing of Congressional Campaigns
31,2015-10-01T00:00:00Z,The Daily Shoe: Lanvin
32,2015-10-01T00:00:00Z,The Daily Jewel: Balmain
33,2015-10-01T00:00:00Z,The Daily Bag: Chloé
34,2015-10-01T00:00:00Z,"At Vetements, Streetwear With a Rebellious Edge"
35,2015-10-01T00:00:00Z,"Your Thursday Evening Briefing: Oregon Shootings, Syria Airstrikes and More"
36,2015-10-01T17:50:48Z,Search Continues for a New Home for the Tony Awards
37,2015-10-01T00:00:00Z,Your Evening Briefing
38,2015-10-01T17:44:05Z,Museum Directors Release Plan to Help Provide Safe Havens for Endangered Antiquties
39,2015-10-01T17:37:35Z,Governor Discusses Oregon Shooting
40,2015-10-01T17:26:16+0000,Taking a Break for Friendship (Updated With Podcast)
41,2015-10-01T17:25:33Z,"October 1, 2015 — Pictures of the Day"
42,2015-10-01T17:23:32Z,Movie Review: ‘The Martian’
43,2015-10-01T17:19:43Z,Movie Review: ‘The Walk’
44,2015-10-01T00:00:00Z,Pictures of the Day: Greece and Elsewhere
45,2015-10-01T00:00:00Z,"At Rick Owens, a Celebration of the Female Form(s)"
46,2015-10-01T00:00:00Z,A New Gallery in Puerto Rico With a Salacious Backstory
47,2015-10-01T00:00:00Z,Opus 40
48,2015-10-01T00:00:00Z,Inside an Environmental-Art Masterpiece — for $200 a Night
49,2015-10-01T16:37:16Z,"This Week’s Movies | October 2, 2015"
50,2015-10-01T00:00:00Z,Lanvin: Spring 2016 RTW
51,2015-10-01T00:00:00Z,Nanette Lepore Opens an Art Gallery — and Her Home — to the Public
52,2015-10-01T16:11:54Z,Dispatcher Alerts Police of Shooting
53,2015-10-01T16:11:16Z,"Shifting on Islamic State, Donald Trump Welcomes Russia&#8217;s Moves in Syria"
54,2015-10-01T16:08:44Z,Movie Review: ‘He Named Me Malala’
55,2015-10-01T16:09:13Z,"Teenage Romance: Online Is Just Another Place to Flirt, Hang Out and Break Up"
56,2015-10-01T15:59:10Z,Hillary Clinton on ‘Saturday Night Live’
57,2015-10-01T15:57:30Z,Russian Official on Airstrikes in Syria
58,2015-10-01T15:48:28Z,Anatomy of a Scene | ‘The Martian’
59,2015-10-01T00:00:00Z,Rick Owens: Spring 2016 RTW
60,2015-10-01T00:00:00Z,What 10 Top Chefs Keep in Their Fridges
61,2015-10-01T00:00:00Z,‘Inside Chefs’ Fridges’
62,2015-10-01T15:30:36Z,Sky Divers Break World Record
63,2015-10-01T15:22:37+0000,Model-Morphosis: Constance Jablonski at Balmain
64,2015-10-01T15:17:47Z,Eiffel Tower at Paris Fashion Week
65,2015-10-01T00:00:00Z,Photographing Donald Trump on the Campaign Trail
66,2015-10-01T15:15:53Z,Teenagers in The Times | September 2015
67,2015-10-01T00:00:00Z,Rick Owens Leaves Them Shocked at Paris Fashion Week
68,2015-10-01T00:00:00Z,Three’s a Trend: ’90s Throwbacks
69,2015-10-01T14:41:01Z,What Does Pope Francis Believe?
70,2015-10-01T14:37:16Z,Photographing Donald Trump on the Campaign Trail
71,2015-10-01T14:34:09Z,"A Seattle Start-Up Studio, Pioneer Square Labs, Starts With Prominent Backers"
72,2015-10-01T14:14:46Z,State of Emergency Declared in N.J.
73,2015-10-01T14:00:16Z,John Doyle to Be Artistic Director of the Classic Stage Company
74,2015-10-01T13:57:42Z,Live From New York: Hillary Clinton to Appear on &#8216;Saturday Night Live&#8217;
75,2015-10-01T13:52:47Z,Prisoners of Derp
76,2015-10-01T00:00:00Z,"At Paco Rabanne, A Mix of Metallics And Leather"
77,2015-10-01T00:00:00Z,Photographing Donald Trump on the Campaign Trail
78,2015-10-01T13:25:29Z,Greek Prime Minister Addresses the U.N.
79,2015-10-01T00:00:00Z,"Talk to Each Other, Not Your Phone"
80,2015-10-01T13:14:07Z,Senators on Sentencing Laws Overhaul
81,2015-10-01T13:06:31Z,Lawyer on Meeting Between Davis and Pope
82,2015-10-01T00:00:00Z,Balmain: Spring 2016 RTW
83,2015-10-01T12:54:17Z,Facts &#038; Figures: Majority of Republicans Believe Government Poses ‘Immediate Threat’
84,2015-10-01T00:00:00Z,"In Detroit, Cheap Eats, D.I.Y. Art and the Charm of Locals"
85,2015-10-01T12:46:53Z,Netanyahu Argues Against Iran Deal
86,2015-10-01T12:46:59Z,1940: Coffee Stall Owners Recalled
87,2015-10-01T00:00:00Z,A Dinner — and a Recipe — Celebrating Naples
88,2015-10-01T00:00:00Z,A Neapolitan Feast
89,2015-10-01T12:26:40Z,Emory Acquires Trove of Rare Jack Kerouac Material
