,pub_date,headline
0,2015-08-01T20:11:37+0000,In Case You Missed It: Top Articles of the Week
1,2015-08-01T19:05:57Z,"Inquiry Faults Huma Abedin, Close Aide to Hillary Clinton"
2,2015-08-01T18:00:06Z,Literally Speaking
3,2015-08-01T17:26:25Z,Inflation Paranoia as a Tribal Marker
4,2015-08-01T17:10:01Z,Highly Coordinated
5,2015-08-01T12:00:02Z,Variety: Puns and Anagrams
6,2015-08-01T10:00:04+0000,I’m Not Mad. That’s Just My RBF.
7,2015-08-01T09:00:25Z,Hot Hot Hot
8,2015-08-01T00:00:00Z,U.S. Declassifies FISA Court Documents about the Protect America Act
9,2015-08-01T05:00:59Z,Turning Point: Hilary Swift
10,2015-08-01T04:23:55+0000,Department of Justice Civil Rights Reforms in Juvenile Justice
11,2015-08-01T04:22:06+0000,Justice Department Report on the St. Louis County Family Court
12,2015-08-01T04:21:05+0000,Summary of Findings in St. Louis Family Court Report
13,2015-08-01T04:18:58+0000,Cover Letter of St. Louis Family Court Report
14,2015-08-01T00:00:00Z,Quotation of the Day
15,2015-08-01T00:00:00Z,"Corrections: August 1, 2015"
16,2015-08-01T00:00:00Z,What’s on TV Saturday
17,2015-08-01T00:00:00Z,Kyle Busch Wins Pole at Pocono
18,2015-08-01T00:00:00Z,New Coach for Spain
19,2015-08-01T00:00:00Z,Wilmer Flores Swaps Tears for Cheers With Walk-Off Home Run
20,2015-08-01T00:00:00Z,Rafael Nadal Advances in Hamburg
21,2015-08-01T00:00:00Z,A Resignation at Georgetown
22,2015-08-01T00:00:00Z,Nancy Lieberman Named Assistant for Kings
23,2015-08-01T00:00:00Z,"Paid Notice: Deaths  MILLER, NORMAN R"
24,2015-08-01T00:00:00Z,"Paid Notice: Deaths  HERSKOVITZ, MARILYN"
25,2015-08-01T00:00:00Z,"Paid Notice: Deaths  JENKS, DANIEL ASHLEY"
26,2015-08-01T00:00:00Z,"Paid Notice: Deaths  GREENBERG, MARILYN (RUTHIZER)"
27,2015-08-01T00:00:00Z,"Paid Notice: Deaths  DANFORTH, THEODORE N."
28,2015-08-01T00:00:00Z,"Paid Notice: Deaths  FOWLE, JOHN"
29,2015-08-01T00:00:00Z,"Paid Notice: Deaths  HILDES, EMANUEL"
30,2015-08-01T00:00:00Z,"Paid Notice: Deaths  GOLDSTEIN, CHARLES A."
31,2015-08-01T00:00:00Z,"Paid Notice: Deaths  RAPPAPORT, BARBARA"
32,2015-08-01T00:00:00Z,"Paid Notice: Deaths  HERSKOVITZ, MARILYN"
33,2015-08-01T00:00:00Z,"Paid Notice: Deaths  AUCHINCLOSS, EDWARD HOUSE"
34,2015-08-01T00:00:00Z,"Yankees Bypass A-List Trades, Content With Pitchers for Now and Later "
35,2015-08-01T00:00:00Z,2022 Olympics Leave China Beaming From Its Growing Clout
36,2015-08-01T00:00:00Z,"N.F.L. and, in Surprise, Union Ask Judge for Preseason Decision on Brady "
37,2015-08-01T00:00:00Z,Giants Sign James Jones to Shore Up Receivers
38,2015-08-01T00:00:00Z,Revenge of the Ideologues: Killing the Export-Import Bank
39,2015-08-01T00:00:00Z,Cosmopolitan Magazine Covers to Be Shielded by 2 Retailers
40,2015-08-01T00:00:00Z,"New York City Questions English, Math and Science Taught at Yeshivas"
41,2015-08-01T00:00:00Z,"&#8216;Super PACs&#8217; Spent Millions Before Candidates Announced, Filings Show"
42,2015-08-01T00:00:00Z,Should We Charge Patients for Medical Research?
43,2015-08-01T00:00:00Z,Howard Has Four R.B.I. as Phillies Stay Hot
44,2015-08-01T00:00:00Z,Concern Mixes With Trust Issues for Sheldon Richardson
45,2015-08-01T00:00:00Z,Emails Expand on Mosaic of Hillary Clinton’s Days as Secretary of State
46,2015-08-01T00:00:00Z,Woman Arrested After Jumping Over White House Barricade
47,2015-08-01T00:00:00Z,Special Olympics and the Burden of Happiness
48,2015-08-01T00:00:00Z,Contenders Use Late Deals to Pad the Margins of Their Rosters 
49,2015-08-01T00:00:00Z,New Meningitis Strain in Africa Brings Call for More Vaccines
50,2015-08-01T00:00:00Z,Samuel DuBose’s Death in Cincinnati Points to Off-Campus Power of College Police
51,2015-08-01T00:00:00Z,Third Person Dies of Legionnaires’ Disease in the Bronx
52,2015-08-01T00:00:00Z,Republicans Audition for Big Money
53,2015-08-01T00:00:00Z,"Lynn Anderson, Singer of ‘Rose Garden,’ Dies at 67"
54,2015-08-01T00:00:00Z,New York City to Reroute Garbage Truck Ramp Planned on East Side
55,2015-08-01T00:00:00Z,"For Prisoners, a Path to Society"
56,2015-08-01T00:00:00Z,Maine Court Considers Vetoes by Gov. LePage
57,2015-08-01T00:00:00Z,Food Program Gets Emergency Cash
58,2015-08-01T00:00:00Z,"Jerome Kohlberg Jr., Pioneer of the Private Equity Industry, Dies at 90"
59,2015-08-01T00:00:00Z,Lawmakers on Azerbaijan Trip Cleared
60,2015-08-01T00:00:00Z,Inmate’s Suit Over Abortion Denial Ends With Her Decision to Have Child
61,2015-08-01T00:00:00Z,Are Artificial Sweeteners Safer Than Sugar?
62,2015-08-01T00:00:00Z,Specialty Pharmacies
63,2015-08-01T00:00:00Z,Advertising vs. Reporting
64,2015-08-01T00:00:00Z,Illegal Activity at Sea
65,2015-08-01T00:00:00Z,Research Scientists to Use Network Much Faster Than Internet
66,2015-08-01T00:00:00Z,"Skeptical of FedEx Deal, European Regulators Start Inquiry"
67,2015-08-01T00:00:00Z,Essentials for a New La Guardia
68,2015-08-01T00:00:00Z,"Greek Markets Set to Reopen, With an Asterisk"
69,2015-08-01T00:00:00Z,Robust Jetliner Business Buoys Earnings for Airbus
70,2015-08-01T00:00:00Z,Russian Central Bank Cuts a Key Interest Rate
71,2015-08-01T00:00:00Z,"Yahoo Buys Polyvore, a Site Focused on Shopping"
72,2015-08-01T00:00:00Z,U.S. Decides to Retaliate Against China’s Hacking
73,2015-08-01T00:00:00Z,Key Voting Rights Test Now in Federal Judge’s Hands  
74,2015-08-01T00:00:00Z,"Howard W. Jones Jr., a Pioneer of Reproductive Medicine, Dies at 104"
75,2015-08-01T00:00:00Z,Threat to Tiny Golden-Cheeked Warbler Is Disputed in Texas
76,2015-08-01T00:00:00Z,Indian Rapper Calls Out Unilever to a Nicki Minaj Beat
77,2015-08-01T00:00:00Z,"Founder of Haqqani Network Is Long Dead, Aide Says"
78,2015-08-01T00:00:00Z,A Trace of the Original Whitney Museum Reappears
79,2015-08-01T00:00:00Z,"Dylann Roof, Suspect in Charleston Killings, Indicates Desire to Plead Guilty"
80,2015-08-01T00:00:00Z,Woods Shoots His Best Round of Season
81,2015-08-01T00:00:00Z,Argentine Businessman Pleads Not Guilty in FIFA Corruption Case
82,2015-08-01T00:00:00Z,"Review: Karen Oberlin&#8217;s &#8216;His Aim Is True,&#8217; a Tribute to Elvis Costello"
83,2015-08-01T00:00:00Z,Catholic Church Closings in New York Bring Sadness and Anger
84,2015-08-01T00:00:00Z,New York Area Churches Mark Their Closings
85,2015-08-01T00:00:00Z,Manhattan Judge Orders Psychiatric Test for Man Accused of Killing His Wealthy Father
86,2015-08-01T00:00:00Z,Amazon Pushes to Deliver More Prime Time
87,2015-08-01T00:00:00Z,Unpacking and Decoding the World of Animation
88,2015-08-01T00:00:00Z,"Music Artists Take On the Business, Calling for Change"
89,2015-08-01T00:00:00Z,Microsoft Said to Invest Big Sum in Uber
90,2015-08-01T00:00:00Z,Review: &#8216;Dapline!&#8217; Demonstrates Gesture as Communication and Dance
91,2015-08-01T00:00:00Z,Review: Two BBC Proms More Modern than Pastoral
92,2015-08-01T00:00:00Z,"Hillary Clinton, in Miami, Calls for Lifting of Embargo on Cuba"
93,2015-08-01T00:00:00Z,Inquiry Into Litvinenko Poisoning Ends With a Nugget of Debris
94,2015-08-01T00:00:00Z,"Review: In &#8216;Arena,&#8217; Walter Dundervill Uses Fabric as a Foil"
95,2015-08-01T00:00:00Z,Mets Trade for Yoenis Cespedes as Yankees Stand Pat
96,2015-08-01T00:00:00Z,FedEx-TNT Express Deal to Be Investigated in Europe
97,2015-08-01T00:00:00Z,"Hillary Clinton Hits Jeb Bush First, and Hard, in Speech on Race"
98,2015-08-01T00:00:00Z,"Billy Pierce, White Sox Power Pitcher in the 1950s, Dies at 88"
99,2015-08-01T00:00:00Z,Guesswork in Cashing In Delta’s Frequent-Flier Miles
100,2015-08-01T00:00:00Z,Britain and France Point Fingers as Migrant Crisis Becomes a Political One
101,2015-08-01T00:00:00Z,"For Some Drivers, Video of Sandra Bland’s Arrest Is All Too Familiar"
102,2015-08-01T00:00:00Z,"St. Louis County Biased Against Black Juveniles, Justice Department Finds"
103,2015-08-01T00:00:00Z,Supreme Court Review Could Redefine Insider Trading
104,2015-08-01T00:00:00Z,"France Will Compensate Russia for Canceling Arms Deal, Kremlin Aide Says"
105,2015-08-01T00:00:00Z,Details Revealed in Relativity’s Bankruptcy Case
106,2015-08-01T00:00:00Z,Of Lions and Men: Mourning Samuel DuBose and Cecil the Lion
107,2015-08-01T00:00:00Z,Labor Costs Rise at Slowest Pace in 33 Years
108,2015-08-01T00:00:00Z,Into the Family Business at Perdue
109,2015-08-01T00:00:00Z,Perdue Sharply Cuts Antibiotic Use in Chickens and Jabs at Its Rivals
110,2015-08-01T00:00:00Z,Rivals of ISIS Attack U.S.-Backed Syrian Rebel Group
111,2015-08-01T00:00:00Z,Philippines’ President Endorses Mar Roxas as Successor
112,2015-08-01T00:00:00Z,Struggling to Disconnect From Our Digital Lives
113,2015-08-01T00:00:00Z,Court Grants Stay in O’Bannon Case
114,2015-08-01T00:00:00Z,Coast Guard Calls Off Search for Florida Teenagers
115,2015-08-01T00:00:00Z,"At the 2022 Winter Olympics, No Snow Is No Problem for the I.O.C."
116,2015-08-01T00:00:00Z,Designer Alexander Wang to Leave Balenciaga
117,2015-08-01T00:00:00Z,New York State Awards 5 Medical Marijuana Licenses
118,2015-08-01T00:00:00Z,"Asbury Park, Long Neglected, Shows Signs of Rejuvenation"
119,2015-08-01T00:00:00Z,Exxon and Chevron Report Worst Quarterly Results of Current Decade
120,2015-08-01T00:00:00Z,"Review: &#8216;Pompie&#8217;s Place,&#8217; a Blues Club in a Time Warp"
121,2015-08-01T00:00:00Z,Montana Couple Killed After Helping Stranded Motorist
122,2015-08-01T00:00:00Z,"In Central Park, Basking, or Melting, in the 96-Degree Heat"
123,2015-08-01T00:00:00Z,Modern Families and Modern Money Worries
124,2015-08-01T00:00:00Z,Deeper Mideast Aspirations Seen in Nuclear Deal With Iran
125,2015-08-01T00:00:00Z,"A Voice From China’s Uighur Homeland, Reporting From the U.S."
126,2015-08-01T00:30:00Z,French Farmers in Distress
127,2015-08-01T00:00:00Z,"Stuff We Liked: Mapping Slang’s Spread, Suburban Demographics"
128,2015-08-01T00:00:00Z,Market Wavers After Weak Earnings From Exxon and Chevron
129,2015-08-01T00:00:00Z,Ronda Rousey’s U.F.C. Dominance Evokes a Young Mike Tyson
130,2015-08-01T00:00:00Z,No Respite From the Heat for Air-Conditioning Installers
131,2015-08-01T00:00:00Z,Shooting at Sri Lanka Political Meeting Leaves 1 Dead and 12 Hurt
132,2015-08-01T00:00:00Z,"Donald Trump’s Instinct for Racially Charged Rhetoric, Before His Presidential Bid"
133,2015-08-01T00:00:00Z,Greek Debt Crisis Adds to a Spike in Burglaries and Robberies
134,2015-08-01T00:00:00Z,UPS to Buy Coyote Logistics for $1.8 Billion
135,2015-08-01T00:30:00Z,On Greece’s Debt
136,2015-08-01T00:00:00Z,"Hitting the Gym and the Trails, Looking to Extend the Golden Years"
137,2015-08-01T00:00:00Z,Alexander Wang Is Out at Balenciaga
138,2015-08-01T00:00:00Z,Zimbabwe Official Urges Extradition of Dentist Who Killed Cecil the Lion
139,2015-08-01T00:00:00Z,"Plane Debris Is Probably From Flight 370, Australians Say"
140,2015-08-01T00:00:00Z,"Experimental Ebola Vaccine Tested in Guinea Shows Promise, Report Says"
141,2015-08-01T00:30:00Z,Saudi Arabia's New Sunni Alliance
142,2015-08-01T00:00:00Z,"Reversing Itself, Britain Grants Ai Weiwei a Six-Month Visa"
143,2015-08-01T00:00:00Z,Taliban Pick New Chief and 2 Hard-Line Deputies
144,2015-08-01T00:00:00Z,Talks for Pacific Trade Deal Stumble
145,2015-08-01T00:00:00Z,Taking Questions: Artificial Sweeteners
146,2015-08-01T00:30:00Z,China vs. Its Human Rights Lawyers
147,2015-08-01T00:00:00Z,Shares in Mainland China End Worst Month in 6 Years
148,2015-08-01T00:00:00Z,Beijing Defeats Almaty in Bid to Host 2022 Winter Olympics
