,pub_date,headline
0,2016-01-01T00:00:00Z,The Week on Instagram
1,2016-01-01T22:00:56Z,Mass Master
2,2016-01-01T21:17:09Z,Friday Night Music: More Wild Reeds
3,2016-01-01T00:00:00Z,Our Favorite Styles Photos of 2015
4,2016-01-01T19:10:36Z,Wishes for the New Year
5,2016-01-01T18:10:27+0000,"Natalie Cole, ‘Unforgettable’ Voice and Million-Selling Hitmaker, Dies at 65"
6,2016-01-01T16:33:22+0000,Think Seriously About Spending for Play
7,2016-01-01T16:23:35Z,What We&#8217;re Reading
8,2016-01-01T00:00:00Z,Taking Flight
9,2016-01-01T14:34:52+0000,Nostalgia and Surrealism Infuse Works of Chinese Animation Artist
10,2016-01-01T14:07:09Z,Hillary Clinton Raised $37 Million in Last 3 Months
11,2016-01-01T00:00:00Z,Happy New Year!
12,2016-01-01T10:40:24Z,1941: Air Line Keeps Rome-Rio Link
13,2016-01-01T10:29:15Z,A Vital Look at Ignored Realities in Midwest Flood Zone
14,2016-01-01T09:39:16Z,What&#8217;s on This Week Around the World
15,2016-01-01T00:00:00Z,Why I Recorded a One-Second Video (Almost) Every Day in 2015
16,2016-01-01T09:22:35Z,"A Year, One Second at a Time"
17,2016-01-01T09:24:05Z,1916: Hundreds Sink With the Persia
18,2016-01-01T00:00:00Z,Coexistence on the D Train
19,2016-01-01T00:00:00Z,Eight New Products to Reset Your Mind (and Body) This Year
20,2016-01-01T00:00:00Z,Answering the Most Frequent Questions About the Book Review
21,2016-01-01T06:00:16Z,"The Weekly Health Quiz: Sound Sleep, Coconut Oil and Posture Woes"
22,2016-01-01T04:59:00Z,X-Rated at the Library
23,2016-01-01T00:00:00Z,Global Trade After the Failure of the Doha Round
24,2016-01-01T00:00:00Z,Nassau County’s Bad Bet on Gambling
25,2016-01-01T00:00:00Z,2016. The Shape of Things to Come
26,2016-01-01T00:00:00Z,Two Ways of Dealing With Guns
27,2016-01-01T00:00:00Z,"Privilege, Pathology and Power"
28,2016-01-01T00:00:00Z,Haitian Migrants’ Plight
29,2016-01-01T00:00:00Z,The Meaning of the Incarnation
30,2016-01-01T00:00:00Z,Girls in Japan’s War Brothels
31,2016-01-01T00:00:00Z,A Better Standard for the Use of Deadly Force
32,2016-01-01T00:00:00Z,"After Many Accusations, Sex Assault Charge Against Bill Cosby"
33,2016-01-01T00:00:00Z,Quotation of the Day
34,2016-01-01T00:00:00Z,"Corrections: January 1, 2016"
35,2016-01-01T00:00:00Z,Villarreal Controls Champions Spot
36,2016-01-01T00:00:00Z,U.S. Tops Denmark at World Juniors
37,2016-01-01T00:00:00Z,Dodgers Sign a Top Japanese Pitcher
38,2016-01-01T00:25:44+0000,No More Statutes of Limitations for Rape
39,2016-01-01T00:00:00Z,What to Watch Friday
