,pub_date,headline
0,2019-04-03T23:19:11+0000,Eat Your Veggies: Study Finds Poor Diets Linked to One in Five Deaths
1,2019-04-03T17:09:44+0000,Domestic Confidential: What Happens When a New Mother’s Home Becomes a ‘Job Site’
2,2019-04-03T14:26:08+0000,House Democrat Demands Six Years of Trump Tax Returns From I.R.S.
3,2019-04-02T09:00:06+0000,"Barry Lopez Travels to the Ends of the Earth, Seeking Glimmers of Hope"
4,2019-04-02T19:12:08+0000,Friends Back Home Judge Me for Not Spanking My Kids
5,2019-04-03T15:10:04+0000,We Fled the Gangs in Honduras. Then the U.S. Government Took My Baby.
6,2019-04-01T17:21:52+0000,"For the Performing Arts Students in This Novel, Drama Is a Way of Life"
7,2019-04-03T15:47:21+0000,‘Southern’ Is Not a Style
8,2019-04-03T17:49:50+0000,An Experimental Music Scene Grows in Gowanus
9,2019-04-02T06:00:10+0000,"E-Sports Embraces Traditional Training Methods: Less Pizza, More Yoga"
10,2019-04-01T01:45:04+0000,Review: ‘Do You Feel Anger’ Plumbs the Depths of Office Humor
11,2019-04-02T09:00:06+0000,"Barry Lopez Travels to the Ends of the Earth, Seeking Glimmers of Hope"
12,2019-04-03T15:10:04+0000,We Fled the Gangs in Honduras. Then the U.S. Government Took My Baby.
13,2019-04-02T18:03:28+0000,She Wears a Head Scarf. Is Quebec Derailing Her Career?
14,2019-04-01T17:21:52+0000,"For the Performing Arts Students in This Novel, Drama Is a Way of Life"
15,2019-04-03T15:47:21+0000,‘Southern’ Is Not a Style
16,2019-04-03T23:19:11+0000,Eat Your Veggies: Study Finds Poor Diets Linked to One in Five Deaths
17,2019-04-03T17:49:50+0000,An Experimental Music Scene Grows in Gowanus
18,2019-04-03T17:09:44+0000,Domestic Confidential: What Happens When a New Mother’s Home Becomes a ‘Job Site’
19,2019-04-02T06:00:10+0000,"E-Sports Embraces Traditional Training Methods: Less Pizza, More Yoga"
20,2019-04-02T22:20:49+0000,Boeing Whistle-Blower Claims to Be Investigated by Senate Committee
21,2019-04-01T16:16:19+0000,"Two women, Lori Lightfoot and Toni Preckwinkle, who are now headed for a runoff on Tuesday in a history-making race."
22,2019-04-03T15:29:45+0000,Wrong Turn on Central America
23,2019-04-03T17:39:38+0000,A Whistle-Blower’s Story
24,2019-04-03T09:10:02+0000,Knife Attack at Chinese Elementary School Leaves Two Children Dead
25,2019-04-03T09:36:58+0000,"Lori Lightfoot, Brunei, Russell Westbrook: Your Wednesday Briefing"
26,2019-04-03T15:00:03+0000,"Out of Prison, but Still Not Free"
27,2019-04-03T21:06:21+0000,"Praise for the Mueller Report, From an Unlikely Source: Oleg Deripaska"
28,2019-04-03T19:06:18+0000,"Brunei, Najib Razak, Great Barrier Reef: Your Thursday Briefing"
29,2019-04-01T17:29:57+0000,Harkness Dance Center Set to Expand Thanks to a $5 Million Gift
30,2019-04-02T20:18:17+0000,Siegfried’s Theme
31,2019-04-02T00:04:57+0000,A New Egyptian Power Play
32,2019-04-02T10:00:01+0000,Listen to ‘The Daily’: Why Did New York’s Most Selective Public High School Admit Only 7 Black Students?
33,2019-04-02T10:00:04+0000,It’s the Day After April Fools’ Day
34,2019-04-01T17:36:20+0000,DNA Is Solving Dozens of Cold Cases. Sometimes It’s Too Late for Justice.
35,2019-04-03T02:00:02+0000,Google Returns
36,2019-04-02T13:31:48+0000,Whale Is Found Dead in Italy With 48 Pounds of Plastic in Its Stomach
37,2019-04-01T16:16:19+0000,"Two women, Lori Lightfoot and Toni Preckwinkle, who are now headed for a runoff on Tuesday in a history-making race."
38,2019-04-01T16:20:04+0000,Episode 6: Houston
39,2019-04-01T16:15:01+0000,"Rewatching ‘Game of Thrones,’ Season 6: Cry Me a Riverrun"
40,2019-04-02T19:19:28+0000,"Porzingis and Mavericks Project Business as Usual, Even if It Isn’t"
41,2019-04-02T23:34:58+0000,"Trump Vows to Close Border, Even if It Hurts the Economy"
42,2019-04-01T16:08:11+0000,"As ‘Jane the Virgin’ and ‘Crazy Ex-Girlfriend’ End, Two Groundbreaking TV Characters Say Goodbye"
43,2019-04-02T15:18:40+0000,From the Boxing Ring to ‘Dumbo’: Michael Buffer Is Still Ready to Rumble
44,2019-04-02T01:46:46+0000,Mystery of Karina Vetrano’s Death Ends With Murder Conviction
45,2019-04-02T00:04:57+0000,A New Egyptian Power Play
46,2019-04-02T20:18:17+0000,Siegfried’s Theme
47,2019-04-02T10:00:01+0000,Listen to ‘The Daily’: Why Did New York’s Most Selective Public High School Admit Only 7 Black Students?
48,2019-04-02T10:00:04+0000,It’s the Day After April Fools’ Day
49,2019-04-01T17:36:20+0000,DNA Is Solving Dozens of Cold Cases. Sometimes It’s Too Late for Justice.
50,2019-04-01T19:23:57+0000,Lyft’s Stock Drops Below I.P.O. Price in Second Day of Trading
51,2019-04-01T21:54:56+0000,A Customs Union for Britain: How One Brexit Idea Might Work
52,2019-04-02T00:50:45+0000,Quotation of the Day: 23rd Death at Track Puts Sport in Danger
53,2019-04-02T00:06:40+0000,Trump Lives by Ratings. He Won’t Like This One.
54,2019-04-02T05:00:06+0000,What’s on TV Tuesday: ‘This Is Us’ and ‘The Last O.G.’
55,2019-04-02T04:38:01+0000,On Politics: White House Staffer Alleges Security Clearance Irregularities
56,2019-04-01T16:57:37+0000,This Tarantula Became a Scientific Celebrity. Was It Poached From the Wild?
57,2019-04-01T08:54:37+0000,"Japan’s New Era Gets a Name, but No One Can Agree What It Means"
58,2019-04-01T16:39:21+0000,Yankees Add Giancarlo Stanton and Miguel Andujar to a Crowded Injury List
59,2019-04-01T12:14:35+0000,"Saudi Aramco Is World’s Most Profitable Company, Beating Apple by Far"
60,2019-04-03T06:00:00+0000,Word + Quiz: salient
61,2019-04-03T09:33:12+0000,"Who Wants to Be New York City Mayor? So Far, Only Men"
62,2019-04-02T19:00:32+0000,"Brexit, India, Lion Air: Your Wednesday Briefing"
63,2019-04-02T21:35:23+0000,Drug Sites Upend Doctor-Patient Relations: ‘It’s Restaurant-Menu Medicine’
64,2019-04-02T22:03:27+0000,Saudi Arabia Giving Jamal Khashoggi’s Children Money and Real Estate
65,2019-04-02T09:00:10+0000,‘It Just Went Poof’: The Strange Aftermath of Virginia’s Cascade of Political Scandals
66,2019-04-03T14:30:00+0000,What to Cook in an Air Fryer
67,2019-04-02T15:42:18+0000,"Undercover and Overworked: Inside the New, Nerve-Racking World of Catering"
68,2019-04-02T09:24:50+0000,NASA Says Debris From India’s Antisatellite Test Puts Space Station at Risk
69,2019-04-02T16:25:38+0000,"One and Done? Yes, but Done Before the Final Four"
70,2019-04-01T20:13:03+0000,Rediscovering the Confederate Flag of Truce
71,2019-04-02T09:24:50+0000,NASA Says Debris From India’s Antisatellite Test Puts Space Station at Risk
72,2019-04-02T16:25:23+0000,Israel’s Election Is Looming. How Do You Plan to Vote?
73,2019-04-02T21:31:43+0000,Suspect Arrested in Nipsey Hussle Shooting Death
74,2019-04-02T13:00:06+0000,Recent Commercial Real Estate Transactions
75,2019-04-02T22:20:49+0000,Boeing Whistle-Blower Claims to Be Investigated by Senate Committee
76,2019-04-02T18:03:28+0000,She Wears a Head Scarf. Is Quebec Derailing Her Career?
77,2019-04-01T02:20:31+0000,Las principales noticias del lunes
78,2019-04-03T01:05:25+0000,Meet Chicago’s New Mayor
79,2019-04-03T09:00:07+0000,Egypt’s Soap Opera Clampdown Extends el-Sisi’s Iron Grip to TV
80,2019-04-02T16:25:23+0000,Israel’s Election Is Looming. How Do You Plan to Vote?
81,2019-04-02T21:31:43+0000,Suspect Arrested in Nipsey Hussle Shooting Death
82,2019-04-02T13:00:06+0000,Recent Commercial Real Estate Transactions
83,2019-04-03T22:31:44+0000,A.I. and Privacy Concerns Get White House to Embrace Global Cooperation
84,2019-04-03T14:52:32+0000,"Gerry Stickells, Who Helped Make Rock Shows Big, Dies at 76"
85,2019-04-03T05:00:06+0000,Tottenham Hotspur Stadium Opens: Is There Room for Everyone?
86,2019-04-03T14:00:04+0000,"Accenture Is Buying Droga5, an Ad Agency, Making a Bet on Creativity"
87,2019-04-02T22:04:59+0000,What’s Behind the Murder Spike in Brooklyn?
88,2019-04-03T23:19:51+0000,"On Opening Night, Tottenham Tests Stadium’s Seats, Its Grass and Its Roar"
89,2019-04-03T22:22:12+0000,"Rupert Murdoch, Joe Biden, Mozambique: Your Wednesday Evening Briefing"
90,2019-04-02T05:00:06+0000,What’s on TV Tuesday: ‘This Is Us’ and ‘The Last O.G.’
91,2019-04-01T08:54:37+0000,"Japan’s New Era Gets a Name, but No One Can Agree What It Means"
92,2019-04-01T16:57:37+0000,This Tarantula Became a Scientific Celebrity. Was It Poached From the Wild?
93,2019-04-01T16:39:21+0000,Yankees Add Giancarlo Stanton and Miguel Andujar to a Crowded Injury List
94,2019-04-01T12:14:35+0000,"Saudi Aramco Is World’s Most Profitable Company, Beating Apple by Far"
95,2019-04-01T17:32:00+0000,‘The Dirt’ Sends Mötley Crüe to the Top 10 for the First Time in 11 Years
96,2019-04-01T16:20:04+0000,Episode 6: Houston
